rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,camelyon17_v1.0/patches/patient_062_node_2/patch_patient_062_node_2_x_17568_y_20544.png,1,0.9999678689457338,WILDSCamelyon,0-1-2,3,20000
2,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_8384_y_40480.png,1,0.999966901373728,WILDSCamelyon,0-1-2,3,20000
3,camelyon17_v1.0/patches/patient_068_node_1/patch_patient_068_node_1_x_8512_y_24768.png,0,0.999961963802246,WILDSCamelyon,0-1-2,3,20000
4,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_19200_y_17120.png,1,0.9999585739973362,WILDSCamelyon,0-1-2,3,20000
5,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_8544_y_41152.png,1,0.9999570653742,WILDSCamelyon,0-1-2,3,20000
6,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_6560_y_40096.png,1,0.9999561226773446,WILDSCamelyon,0-1-2,3,20000
7,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_5952_y_40000.png,1,0.9999540079356344,WILDSCamelyon,0-1-2,3,20000
8,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_1376_y_38112.png,1,0.9999534556576593,WILDSCamelyon,0-1-2,3,20000
9,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_3872_y_43968.png,1,0.9999522826442688,WILDSCamelyon,0-1-2,3,20000
10,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_16736_y_20000.png,1,0.9999522024888494,WILDSCamelyon,0-1-2,3,20000
11,camelyon17_v1.0/patches/patient_064_node_0/patch_patient_064_node_0_x_7616_y_41152.png,0,0.9999475614383212,WILDSCamelyon,0-1-2,3,20000
12,camelyon17_v1.0/patches/patient_072_node_0/patch_patient_072_node_0_x_13600_y_38720.png,0,0.9999454876109184,WILDSCamelyon,0-1-2,3,20000
13,camelyon17_v1.0/patches/patient_060_node_3/patch_patient_060_node_3_x_18144_y_28704.png,0,0.9999407026871292,WILDSCamelyon,0-1-2,3,20000
14,camelyon17_v1.0/patches/patient_061_node_4/patch_patient_061_node_4_x_5952_y_41536.png,0,0.9999401098453552,WILDSCamelyon,0-1-2,3,20000
15,camelyon17_v1.0/patches/patient_068_node_1/patch_patient_068_node_1_x_8544_y_25024.png,0,0.9999385235843378,WILDSCamelyon,0-1-2,3,20000
16,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_2016_y_38560.png,1,0.999934076163053,WILDSCamelyon,0-1-2,3,20000
17,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_13984_y_18176.png,1,0.9999330518107395,WILDSCamelyon,0-1-2,3,20000
18,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_3296_y_42176.png,0,0.9999326190342898,WILDSCamelyon,0-1-2,3,20000
19,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_11264_y_17344.png,0,0.9999290290716004,WILDSCamelyon,0-1-2,3,20000
20,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_1632_y_40704.png,1,0.999927261384204,WILDSCamelyon,0-1-2,3,20000
21,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_5888_y_41472.png,1,0.9999238310893024,WILDSCamelyon,0-1-2,3,20000
22,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_2432_y_37856.png,1,0.999923245593188,WILDSCamelyon,0-1-2,3,20000
23,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_2592_y_40256.png,1,0.999921142493774,WILDSCamelyon,0-1-2,3,20000
24,camelyon17_v1.0/patches/patient_068_node_1/patch_patient_068_node_1_x_16032_y_31168.png,0,0.9999194350908972,WILDSCamelyon,0-1-2,3,20000
25,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_14656_y_19232.png,1,0.9999169933865516,WILDSCamelyon,0-1-2,3,20000
26,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_14048_y_20736.png,1,0.9999142025735216,WILDSCamelyon,0-1-2,3,20000
27,camelyon17_v1.0/patches/patient_067_node_4/patch_patient_067_node_4_x_13760_y_46016.png,0,0.9999090376223008,WILDSCamelyon,0-1-2,3,20000
28,camelyon17_v1.0/patches/patient_064_node_0/patch_patient_064_node_0_x_9760_y_37056.png,0,0.9999078772412962,WILDSCamelyon,0-1-2,3,20000
29,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_2624_y_43712.png,1,0.9999073076446616,WILDSCamelyon,0-1-2,3,20000
30,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_1696_y_43968.png,1,0.9999041041971882,WILDSCamelyon,0-1-2,3,20000
31,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_17856_y_19808.png,0,0.9999031682046088,WILDSCamelyon,0-1-2,3,20000
32,camelyon17_v1.0/patches/patient_060_node_3/patch_patient_060_node_3_x_8992_y_33440.png,0,0.9999016896099784,WILDSCamelyon,0-1-2,3,20000
33,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_9440_y_39968.png,1,0.9999010149532194,WILDSCamelyon,0-1-2,3,20000
