rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,PACS/sketch/dog/n02103406_1170-5.png,0,0.9999999963934341,PACS,0-1-2,3,900
2,PACS/sketch/horse/n02374451_18570-3.png,4,0.9999999424197359,PACS,0-1-2,3,900
3,PACS/sketch/elephant/n02503517_8757-5.png,1,0.9999996818070405,PACS,0-1-2,3,900
4,PACS/sketch/dog/n02103406_1011-4.png,0,0.999999084829722,PACS,0-1-2,3,900
5,PACS/sketch/dog/n02109525_8211-2.png,0,0.9999989901193715,PACS,0-1-2,3,900
6,PACS/sketch/giraffe/n02439033_14781-6.png,2,0.9999987640249379,PACS,0-1-2,3,900
7,PACS/sketch/elephant/n02503517_9043-5.png,1,0.9999986064822571,PACS,0-1-2,3,900
8,PACS/sketch/giraffe/n02439033_14184-4.png,2,0.999998448791001,PACS,0-1-2,3,900
9,PACS/sketch/elephant/n02503517_4413-3.png,1,0.9999983046191743,PACS,0-1-2,3,900
10,PACS/sketch/dog/5311.png,0,0.9999982412995563,PACS,0-1-2,3,900
11,PACS/sketch/horse/n02374451_276-2.png,4,0.999998133784356,PACS,0-1-2,3,900
12,PACS/sketch/guitar/7649.png,3,0.9999979514460732,PACS,0-1-2,3,900
13,PACS/sketch/horse/n02374451_12418-8.png,4,0.9999979266954433,PACS,0-1-2,3,900
14,PACS/sketch/guitar/n03272010_6737-2.png,3,0.9999977670486587,PACS,0-1-2,3,900
15,PACS/sketch/dog/n02103406_3326-11.png,0,0.9999977419271907,PACS,0-1-2,3,900
16,PACS/sketch/horse/n02374451_468-9.png,4,0.9999976531916025,PACS,0-1-2,3,900
17,PACS/sketch/person/12085.png,6,0.999997590340648,PACS,0-1-2,3,900
18,PACS/sketch/horse/n02374451_14425-10.png,4,0.999997541283809,PACS,0-1-2,3,900
19,PACS/sketch/guitar/n03467517_7007-2.png,3,0.9999973699950149,PACS,0-1-2,3,900
20,PACS/sketch/dog/5310.png,0,0.9999973410126949,PACS,0-1-2,3,900
21,PACS/sketch/elephant/n02503517_8265-2.png,1,0.9999973241317588,PACS,0-1-2,3,900
22,PACS/sketch/guitar/n02676566_4699-2.png,3,0.999997212602906,PACS,0-1-2,3,900
23,PACS/sketch/guitar/n02676566_6864-4.png,3,0.9999972062930367,PACS,0-1-2,3,900
24,PACS/sketch/elephant/5931.png,1,0.9999971558722225,PACS,0-1-2,3,900
25,PACS/sketch/guitar/n02676566_8467-2.png,3,0.9999970792706603,PACS,0-1-2,3,900
26,PACS/sketch/guitar/7662.png,3,0.9999970691336919,PACS,0-1-2,3,900
27,PACS/sketch/elephant/n02503517_5527-4.png,1,0.999997052674919,PACS,0-1-2,3,900
28,PACS/sketch/giraffe/n02439033_2677-7.png,2,0.9999969768422207,PACS,0-1-2,3,900
29,PACS/sketch/elephant/n02503517_1829-1.png,1,0.9999969547523283,PACS,0-1-2,3,900
30,PACS/sketch/elephant/n02503517_4687-1.png,1,0.999996826209074,PACS,0-1-2,3,900
31,PACS/sketch/dog/n02103406_13049-5.png,0,0.9999967799686962,PACS,0-1-2,3,900
32,PACS/sketch/elephant/n02503517_792-3.png,1,0.9999967469237555,PACS,0-1-2,3,900
33,PACS/sketch/person/12152.png,6,0.9999966975226304,PACS,0-1-2,3,900
34,PACS/sketch/horse/n02374451_388-8.png,4,0.9999966746859105,PACS,0-1-2,3,900
35,PACS/sketch/guitar/n03272010_7383-5.png,3,0.9999966218400178,PACS,0-1-2,3,900
36,PACS/sketch/dog/n02103406_3964-1.png,0,0.9999965677779025,PACS,0-1-2,3,900
37,PACS/sketch/elephant/n02503517_9421-4.png,1,0.9999964700928423,PACS,0-1-2,3,900
38,PACS/sketch/horse/n02374451_13136-5.png,4,0.9999964123604986,PACS,0-1-2,3,900
39,PACS/sketch/guitar/n02676566_6150-2.png,3,0.9999962102176034,PACS,0-1-2,3,900
40,PACS/sketch/guitar/n02676566_8820-5.png,3,0.9999961421545065,PACS,0-1-2,3,900
41,PACS/sketch/horse/n02374451_262-3.png,4,0.9999961082134095,PACS,0-1-2,3,900
42,PACS/sketch/guitar/n02676566_8618-2.png,3,0.9999960876533508,PACS,0-1-2,3,900
43,PACS/sketch/dog/n02106662_18953-6.png,0,0.9999960195268092,PACS,0-1-2,3,900
44,PACS/sketch/elephant/5942.png,1,0.9999960082098817,PACS,0-1-2,3,900
45,PACS/sketch/elephant/n02503517_7592-2.png,1,0.9999959363444263,PACS,0-1-2,3,900
46,PACS/sketch/horse/n02374451_12847-4.png,4,0.9999958462891455,PACS,0-1-2,3,900
47,PACS/sketch/horse/n02374451_12225-5.png,4,0.9999958409181539,PACS,0-1-2,3,900
48,PACS/sketch/horse/n02374451_777-2.png,4,0.999995808713927,PACS,0-1-2,3,900
49,PACS/sketch/horse/n02374451_12230-1.png,4,0.9999958013407846,PACS,0-1-2,3,900
50,PACS/sketch/giraffe/n02439033_14872-5.png,2,0.9999957827123793,PACS,0-1-2,3,900
51,PACS/sketch/giraffe/n02439033_1327-4.png,2,0.9999956406886479,PACS,0-1-2,3,900
52,PACS/sketch/person/12156.png,6,0.9999955659970448,PACS,0-1-2,3,900
53,PACS/sketch/elephant/n02503517_10528-1.png,1,0.9999953151793765,PACS,0-1-2,3,900
54,PACS/sketch/guitar/n02676566_9062-2.png,3,0.9999952367143405,PACS,0-1-2,3,900
55,PACS/sketch/guitar/7637.png,3,0.9999951933131236,PACS,0-1-2,3,900
56,PACS/sketch/elephant/n02503517_6032-5.png,1,0.9999951922953696,PACS,0-1-2,3,900
57,PACS/sketch/horse/n02374451_1695-4.png,4,0.9999951806308528,PACS,0-1-2,3,900
58,PACS/sketch/horse/n02374451_925-4.png,4,0.9999950043202226,PACS,0-1-2,3,900
59,PACS/sketch/elephant/n02503517_3879-4.png,1,0.9999949855616771,PACS,0-1-2,3,900
60,PACS/sketch/dog/n02103406_7708-6.png,0,0.9999949139546995,PACS,0-1-2,3,900
61,PACS/sketch/house/8801.png,5,0.9999948227841287,PACS,0-1-2,3,900
62,PACS/sketch/guitar/n02676566_8309-5.png,3,0.9999947759750576,PACS,0-1-2,3,900
63,PACS/sketch/elephant/n02503517_6032-4.png,1,0.9999947731295651,PACS,0-1-2,3,900
64,PACS/sketch/elephant/n02503517_12688-5.png,1,0.9999947056786884,PACS,0-1-2,3,900
65,PACS/sketch/house/8821.png,5,0.9999946808501027,PACS,0-1-2,3,900
66,PACS/sketch/horse/n02374451_10761-6.png,4,0.9999946412632031,PACS,0-1-2,3,900
67,PACS/sketch/elephant/n02503517_3072-4.png,1,0.9999945798386987,PACS,0-1-2,3,900
68,PACS/sketch/dog/n02103406_8362-6.png,0,0.9999945227322051,PACS,0-1-2,3,900
69,PACS/sketch/house/8871.png,5,0.9999945023540779,PACS,0-1-2,3,900
70,PACS/sketch/horse/n02374451_2825-10.png,4,0.999994470452993,PACS,0-1-2,3,900
71,PACS/sketch/giraffe/n02439033_2677-1.png,2,0.9999944287370919,PACS,0-1-2,3,900
72,PACS/sketch/elephant/n02503517_9237-2.png,1,0.9999944004046984,PACS,0-1-2,3,900
73,PACS/sketch/horse/n02374451_8744-4.png,4,0.9999943512260693,PACS,0-1-2,3,900
74,PACS/sketch/giraffe/n02439033_11683-3.png,2,0.9999941609672449,PACS,0-1-2,3,900
75,PACS/sketch/giraffe/n02439033_14040-3.png,2,0.9999941461808844,PACS,0-1-2,3,900
76,PACS/sketch/guitar/7631.png,3,0.9999941393605546,PACS,0-1-2,3,900
77,PACS/sketch/giraffe/n02439033_13384-3.png,2,0.9999941264242795,PACS,0-1-2,3,900
78,PACS/sketch/guitar/7628.png,3,0.9999940887857155,PACS,0-1-2,3,900
79,PACS/sketch/elephant/n02503517_6479-7.png,1,0.999994088086644,PACS,0-1-2,3,900
80,PACS/sketch/person/12139.png,6,0.9999940555960658,PACS,0-1-2,3,900
81,PACS/sketch/elephant/n02503517_3108-8.png,1,0.9999939202445712,PACS,0-1-2,3,900
82,PACS/sketch/giraffe/n02439033_991-8.png,2,0.9999938617933337,PACS,0-1-2,3,900
83,PACS/sketch/giraffe/n02439033_16483-3.png,2,0.9999937463612669,PACS,0-1-2,3,900
84,PACS/sketch/guitar/n02676566_11573-1.png,3,0.9999935527468412,PACS,0-1-2,3,900
85,PACS/sketch/horse/n02374451_17384-6.png,4,0.9999934755110571,PACS,0-1-2,3,900
86,PACS/sketch/giraffe/n02439033_10802-1.png,2,0.9999934179082774,PACS,0-1-2,3,900
87,PACS/sketch/giraffe/n02439033_8789-4.png,2,0.9999933927455033,PACS,0-1-2,3,900
88,PACS/sketch/dog/n02103406_5601-1.png,0,0.9999933098233335,PACS,0-1-2,3,900
89,PACS/sketch/person/12160.png,6,0.9999931831466838,PACS,0-1-2,3,900
