rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,camelyon17_v1.0/patches/patient_062_node_2/patch_patient_062_node_2_x_17568_y_20544.png,1,0.999978135892292,WILDSCamelyon,0-1-2,3,2500
2,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_3872_y_43968.png,1,0.9999716118418696,WILDSCamelyon,0-1-2,3,2500
3,camelyon17_v1.0/patches/patient_072_node_0/patch_patient_072_node_0_x_16800_y_32192.png,0,0.9999715916387568,WILDSCamelyon,0-1-2,3,2500
4,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_2016_y_38560.png,1,0.9999668033480756,WILDSCamelyon,0-1-2,3,2500
5,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_15392_y_18624.png,1,0.9999663949407398,WILDSCamelyon,0-1-2,3,2500
6,camelyon17_v1.0/patches/patient_061_node_4/patch_patient_061_node_4_x_6432_y_36384.png,0,0.9999570376052656,WILDSCamelyon,0-1-2,3,2500
7,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_2624_y_43712.png,1,0.9999565709771006,WILDSCamelyon,0-1-2,3,2500
8,camelyon17_v1.0/patches/patient_068_node_1/patch_patient_068_node_1_x_14912_y_19296.png,0,0.9999553966631424,WILDSCamelyon,0-1-2,3,2500
9,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_1984_y_44160.png,1,0.9999549658844308,WILDSCamelyon,0-1-2,3,2500
10,camelyon17_v1.0/patches/patient_068_node_1/patch_patient_068_node_1_x_12128_y_31072.png,0,0.9999539366088062,WILDSCamelyon,0-1-2,3,2500
11,camelyon17_v1.0/patches/patient_060_node_3/patch_patient_060_node_3_x_5760_y_38176.png,0,0.9999491156525684,WILDSCamelyon,0-1-2,3,2500
12,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_19200_y_17120.png,1,0.9999490294484232,WILDSCamelyon,0-1-2,3,2500
13,camelyon17_v1.0/patches/patient_060_node_3/patch_patient_060_node_3_x_16768_y_42656.png,0,0.9999426474733912,WILDSCamelyon,0-1-2,3,2500
14,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_4576_y_38976.png,1,0.999941087760349,WILDSCamelyon,0-1-2,3,2500
15,camelyon17_v1.0/patches/patient_060_node_3/patch_patient_060_node_3_x_11296_y_30976.png,0,0.9999399041743792,WILDSCamelyon,0-1-2,3,2500
16,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_4800_y_38528.png,1,0.9999344624683032,WILDSCamelyon,0-1-2,3,2500
17,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_3008_y_38656.png,1,0.9999329162637856,WILDSCamelyon,0-1-2,3,2500
18,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_1792_y_38848.png,1,0.9999318072022778,WILDSCamelyon,0-1-2,3,2500
19,camelyon17_v1.0/patches/patient_062_node_2/patch_patient_062_node_2_x_4960_y_22528.png,0,0.9999294239550324,WILDSCamelyon,0-1-2,3,2500
20,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_16768_y_19968.png,1,0.9999280857153486,WILDSCamelyon,0-1-2,3,2500
21,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_1632_y_40704.png,1,0.9999274801059328,WILDSCamelyon,0-1-2,3,2500
22,camelyon17_v1.0/patches/patient_061_node_4/patch_patient_061_node_4_x_5248_y_34784.png,1,0.9999271484415452,WILDSCamelyon,0-1-2,3,2500
23,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_8384_y_40480.png,1,0.9999259678963388,WILDSCamelyon,0-1-2,3,2500
24,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_1504_y_39200.png,1,0.9999255900873096,WILDSCamelyon,0-1-2,3,2500
25,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_7328_y_44320.png,1,0.9999246925688156,WILDSCamelyon,0-1-2,3,2500
