rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,terra_incognita/location_46/raccoon/599a5b7c-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999999716,TerraIncognita,0-1-2,3,2250
2,terra_incognita/location_46/empty/59a7be38-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.9999999999999505,TerraIncognita,0-1-2,3,2250
3,terra_incognita/location_46/opossum/59bac7c5-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999999999999294,TerraIncognita,0-1-2,3,2250
4,terra_incognita/location_46/opossum/5973897d-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999999999999232,TerraIncognita,0-1-2,3,2250
5,terra_incognita/location_46/raccoon/59894388-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999999161,TerraIncognita,0-1-2,3,2250
6,terra_incognita/location_46/raccoon/5965aac0-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999998801,TerraIncognita,0-1-2,3,2250
7,terra_incognita/location_46/bobcat/5a197b07-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999999999998554,TerraIncognita,0-1-2,3,2250
8,terra_incognita/location_46/raccoon/59c4c076-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999998279,TerraIncognita,0-1-2,3,2250
9,terra_incognita/location_46/raccoon/59a94c31-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.999999999999817,TerraIncognita,0-1-2,3,2250
10,terra_incognita/location_46/coyote/59e91a82-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9999999999998106,TerraIncognita,0-1-2,3,2250
11,terra_incognita/location_46/raccoon/59d5b88e-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.999999999999712,TerraIncognita,0-1-2,3,2250
12,terra_incognita/location_46/raccoon/59ccd25b-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999996156,TerraIncognita,0-1-2,3,2250
13,terra_incognita/location_46/raccoon/59b2ea35-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.999999999999611,TerraIncognita,0-1-2,3,2250
14,terra_incognita/location_46/rabbit/5a14a680-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.9999999999990572,TerraIncognita,0-1-2,3,2250
15,terra_incognita/location_46/bobcat/5968c03c-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999999999987133,TerraIncognita,0-1-2,3,2250
16,terra_incognita/location_46/raccoon/59fe233e-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999985307,TerraIncognita,0-1-2,3,2250
17,terra_incognita/location_46/raccoon/59df5cf2-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999981364,TerraIncognita,0-1-2,3,2250
18,terra_incognita/location_46/empty/59ef8f18-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.9999999999970981,TerraIncognita,0-1-2,3,2250
19,terra_incognita/location_46/coyote/59ffbc0f-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9999999999947091,TerraIncognita,0-1-2,3,2250
20,terra_incognita/location_46/bobcat/59e5e0fd-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999999999931677,TerraIncognita,0-1-2,3,2250
21,terra_incognita/location_46/empty/59cb3745-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.9999999999922702,TerraIncognita,0-1-2,3,2250
22,terra_incognita/location_46/raccoon/59e43e4c-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999921338,TerraIncognita,0-1-2,3,2250
23,terra_incognita/location_46/coyote/5a096b29-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9999999999921032,TerraIncognita,0-1-2,3,2250
24,terra_incognita/location_46/bobcat/59ac6b52-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999999999913527,TerraIncognita,0-1-2,3,2250
25,terra_incognita/location_46/coyote/59b12eed-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9999999999907334,TerraIncognita,0-1-2,3,2250
26,terra_incognita/location_46/bobcat/59a30bf3-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999999999896274,TerraIncognita,0-1-2,3,2250
27,terra_incognita/location_46/bobcat/59b9381f-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999999999882574,TerraIncognita,0-1-2,3,2250
28,terra_incognita/location_46/raccoon/598ace4d-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999854683,TerraIncognita,0-1-2,3,2250
29,terra_incognita/location_46/bobcat/59894287-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999999999852776,TerraIncognita,0-1-2,3,2250
30,terra_incognita/location_46/rabbit/5a015e5a-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.9999999999842721,TerraIncognita,0-1-2,3,2250
31,terra_incognita/location_46/opossum/59b615e9-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999999999776761,TerraIncognita,0-1-2,3,2250
32,terra_incognita/location_46/coyote/59d41af8-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9999999999762617,TerraIncognita,0-1-2,3,2250
33,terra_incognita/location_46/opossum/59bfdd4d-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.999999999975439,TerraIncognita,0-1-2,3,2250
34,terra_incognita/location_46/raccoon/59e5df56-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999999999698872,TerraIncognita,0-1-2,3,2250
