rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,sample_5425,,0.99987487707245,WILDSCivilComments,0-1-2-3-5-6,4,250
2,sample_14670,,0.9998199323450973,WILDSCivilComments,0-1-2-3-5-6,4,250
3,sample_30243,,0.9997312444031605,WILDSCivilComments,0-1-2-3-5-6,4,250
4,sample_3351,,0.9997091309213371,WILDSCivilComments,0-1-2-3-5-6,4,250
5,sample_15022,,0.9997021849617527,WILDSCivilComments,0-1-2-3-5-6,4,250
6,sample_41183,,0.9996652574025103,WILDSCivilComments,0-1-2-3-5-6,4,250
7,sample_4035,,0.9996630932898731,WILDSCivilComments,0-1-2-3-5-6,4,250
8,sample_45858,,0.9996150706686728,WILDSCivilComments,0-1-2-3-5-6,4,250
9,sample_6829,,0.9995432698023866,WILDSCivilComments,0-1-2-3-5-6,4,250
10,sample_39263,,0.9995320316020704,WILDSCivilComments,0-1-2-3-5-6,4,250
11,sample_25035,,0.9995209925643724,WILDSCivilComments,0-1-2-3-5-6,4,250
12,sample_39202,,0.9995147787313302,WILDSCivilComments,0-1-2-3-5-6,4,250
13,sample_8457,,0.9994859254314289,WILDSCivilComments,0-1-2-3-5-6,4,250
14,sample_20765,,0.9994833878122791,WILDSCivilComments,0-1-2-3-5-6,4,250
15,sample_23895,,0.9994829005742023,WILDSCivilComments,0-1-2-3-5-6,4,250
16,sample_51352,,0.9994275328137207,WILDSCivilComments,0-1-2-3-5-6,4,250
17,sample_42581,,0.9994037544584915,WILDSCivilComments,0-1-2-3-5-6,4,250
18,sample_24785,,0.999348424459227,WILDSCivilComments,0-1-2-3-5-6,4,250
19,sample_17019,,0.9993385245010453,WILDSCivilComments,0-1-2-3-5-6,4,250
20,sample_8743,,0.9993340971710891,WILDSCivilComments,0-1-2-3-5-6,4,250
21,sample_26916,,0.999324141686965,WILDSCivilComments,0-1-2-3-5-6,4,250
22,sample_7724,,0.9993058559632887,WILDSCivilComments,0-1-2-3-5-6,4,250
23,sample_47729,,0.9992848967215877,WILDSCivilComments,0-1-2-3-5-6,4,250
24,sample_33229,,0.9992702314186914,WILDSCivilComments,0-1-2-3-5-6,4,250
25,sample_22908,,0.999221079017875,WILDSCivilComments,0-1-2-3-5-6,4,250
26,sample_5351,,0.9991786196366509,WILDSCivilComments,0-1-2-3-5-6,4,250
27,sample_23822,,0.9991435760269651,WILDSCivilComments,0-1-2-3-5-6,4,250
28,sample_27757,,0.999067781547982,WILDSCivilComments,0-1-2-3-5-6,4,250
29,sample_2669,,0.9990362051991405,WILDSCivilComments,0-1-2-3-5-6,4,250
30,sample_17977,,0.9989877775576639,WILDSCivilComments,0-1-2-3-5-6,4,250
31,sample_38609,,0.9989566493025674,WILDSCivilComments,0-1-2-3-5-6,4,250
32,sample_38809,,0.9989388932216987,WILDSCivilComments,0-1-2-3-5-6,4,250
33,sample_38981,,0.998936835614071,WILDSCivilComments,0-1-2-3-5-6,4,250
34,sample_45,,0.9988941626611827,WILDSCivilComments,0-1-2-3-5-6,4,250
35,sample_17525,,0.99886810188071,WILDSCivilComments,0-1-2-3-5-6,4,250
36,sample_40926,,0.9988371315957183,WILDSCivilComments,0-1-2-3-5-6,4,250
37,sample_52720,,0.9988124876472919,WILDSCivilComments,0-1-2-3-5-6,4,250
38,sample_52303,,0.9987960204093357,WILDSCivilComments,0-1-2-3-5-6,4,250
39,sample_5960,,0.9987418394469842,WILDSCivilComments,0-1-2-3-5-6,4,250
40,sample_27329,,0.9987260220054731,WILDSCivilComments,0-1-2-3-5-6,4,250
41,sample_21436,,0.9987019702938317,WILDSCivilComments,0-1-2-3-5-6,4,250
42,sample_37071,,0.9986346183360594,WILDSCivilComments,0-1-2-3-5-6,4,250
43,sample_4701,,0.9986314470075022,WILDSCivilComments,0-1-2-3-5-6,4,250
44,sample_6858,,0.9986207964215628,WILDSCivilComments,0-1-2-3-5-6,4,250
45,sample_16604,,0.998613763186825,WILDSCivilComments,0-1-2-3-5-6,4,250
46,sample_13786,,0.9985950298920718,WILDSCivilComments,0-1-2-3-5-6,4,250
47,sample_20375,,0.9985919471093985,WILDSCivilComments,0-1-2-3-5-6,4,250
48,sample_39165,,0.9985468071632303,WILDSCivilComments,0-1-2-3-5-6,4,250
49,sample_22653,,0.9985457245832356,WILDSCivilComments,0-1-2-3-5-6,4,250
50,sample_16128,,0.9985266113597061,WILDSCivilComments,0-1-2-3-5-6,4,250
51,sample_29983,,0.9984675346980397,WILDSCivilComments,0-1-2-3-5-6,4,250
52,sample_22606,,0.9984674391152927,WILDSCivilComments,0-1-2-3-5-6,4,250
53,sample_48296,,0.9984378662904282,WILDSCivilComments,0-1-2-3-5-6,4,250
54,sample_28543,,0.9983341522023076,WILDSCivilComments,0-1-2-3-5-6,4,250
55,sample_38075,,0.9983309254809895,WILDSCivilComments,0-1-2-3-5-6,4,250
56,sample_46845,,0.9983259083405419,WILDSCivilComments,0-1-2-3-5-6,4,250
57,sample_2123,,0.9982911233918208,WILDSCivilComments,0-1-2-3-5-6,4,250
58,sample_45082,,0.9982442426685385,WILDSCivilComments,0-1-2-3-5-6,4,250
59,sample_12717,,0.998221108995508,WILDSCivilComments,0-1-2-3-5-6,4,250
60,sample_23360,,0.9981951909823009,WILDSCivilComments,0-1-2-3-5-6,4,250
61,sample_12392,,0.9981813583687812,WILDSCivilComments,0-1-2-3-5-6,4,250
62,sample_26591,,0.9981696105658628,WILDSCivilComments,0-1-2-3-5-6,4,250
63,sample_17369,,0.998165052890627,WILDSCivilComments,0-1-2-3-5-6,4,250
64,sample_24256,,0.9981597561735382,WILDSCivilComments,0-1-2-3-5-6,4,250
65,sample_37301,,0.9981392108458039,WILDSCivilComments,0-1-2-3-5-6,4,250
66,sample_42193,,0.9981103561211635,WILDSCivilComments,0-1-2-3-5-6,4,250
67,sample_41092,,0.9980381853933097,WILDSCivilComments,0-1-2-3-5-6,4,250
68,sample_51044,,0.9980331850524662,WILDSCivilComments,0-1-2-3-5-6,4,250
69,sample_663,,0.9980242155501271,WILDSCivilComments,0-1-2-3-5-6,4,250
70,sample_43404,,0.9979620083729956,WILDSCivilComments,0-1-2-3-5-6,4,250
71,sample_4089,,0.997901267909988,WILDSCivilComments,0-1-2-3-5-6,4,250
72,sample_17757,,0.9978578039224277,WILDSCivilComments,0-1-2-3-5-6,4,250
73,sample_49474,,0.9977533395676899,WILDSCivilComments,0-1-2-3-5-6,4,250
74,sample_43399,,0.9976998678594285,WILDSCivilComments,0-1-2-3-5-6,4,250
75,sample_8128,,0.997661864971499,WILDSCivilComments,0-1-2-3-5-6,4,250
76,sample_44014,,0.9975885865588812,WILDSCivilComments,0-1-2-3-5-6,4,250
77,sample_29791,,0.9971905429567477,WILDSCivilComments,0-1-2-3-5-6,4,250
78,sample_48009,,0.9971538063344922,WILDSCivilComments,0-1-2-3-5-6,4,250
79,sample_47029,,0.9965756252390051,WILDSCivilComments,0-1-2-3-5-6,4,250
80,sample_40483,,0.9962887576262676,WILDSCivilComments,0-1-2-3-5-6,4,250
81,sample_28805,,0.9962857362273625,WILDSCivilComments,0-1-2-3-5-6,4,250
82,sample_17083,,0.9947372084827867,WILDSCivilComments,0-1-2-3-5-6,4,250
83,sample_36127,,0.9943688725712027,WILDSCivilComments,0-1-2-3-5-6,4,250
84,sample_39247,,0.9937036927383768,WILDSCivilComments,0-1-2-3-5-6,4,250
85,sample_35904,,0.9935311706984121,WILDSCivilComments,0-1-2-3-5-6,4,250
86,sample_7371,,0.9932453464092358,WILDSCivilComments,0-1-2-3-5-6,4,250
