rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_1504_y_41568.png,1,0.9997426039021122,WILDSCamelyon,0-1-2,3,250
2,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_3872_y_43968.png,1,0.9996881176857066,WILDSCamelyon,0-1-2,3,250
3,camelyon17_v1.0/patches/patient_064_node_0/patch_patient_064_node_0_x_9760_y_37056.png,0,0.9996830440722142,WILDSCamelyon,0-1-2,3,250
4,camelyon17_v1.0/patches/patient_062_node_2/patch_patient_062_node_2_x_17568_y_20544.png,1,0.9996737720447756,WILDSCamelyon,0-1-2,3,250
5,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_6528_y_39232.png,1,0.999650548916336,WILDSCamelyon,0-1-2,3,250
6,camelyon17_v1.0/patches/patient_060_node_3/patch_patient_060_node_3_x_6528_y_27424.png,0,0.9996151293771428,WILDSCamelyon,0-1-2,3,250
7,camelyon17_v1.0/patches/patient_061_node_4/patch_patient_061_node_4_x_5248_y_34784.png,1,0.9995204178193808,WILDSCamelyon,0-1-2,3,250
8,camelyon17_v1.0/patches/patient_062_node_2/patch_patient_062_node_2_x_4960_y_22528.png,0,0.9994903487113218,WILDSCamelyon,0-1-2,3,250
9,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_10944_y_36960.png,0,0.9994685974745936,WILDSCamelyon,0-1-2,3,250
10,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_7232_y_40480.png,1,0.9994625497309504,WILDSCamelyon,0-1-2,3,250
11,camelyon17_v1.0/patches/patient_072_node_0/patch_patient_072_node_0_x_16800_y_32192.png,0,0.9994556560044956,WILDSCamelyon,0-1-2,3,250
12,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_3008_y_38656.png,1,0.99941951448951,WILDSCamelyon,0-1-2,3,250
