rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,VLCS/LabelMe/car/c2f813bce64d45b0a56afcffc41e8c56.jpg,1,0.9999655324688794,VLCS,0-2-3,1,50
2,VLCS/LabelMe/car/c1d2b7c656bf473595914cf656aca3b3.jpg,1,0.9999199993173039,VLCS,0-2-3,1,50
3,VLCS/LabelMe/car/b3281c421af74c3b968e24bef5095721.jpg,1,0.999914160837326,VLCS,0-2-3,1,50
4,VLCS/LabelMe/person/fc0f73257b3a45cc906805802f8d6ef4.jpg,4,0.9999059510133324,VLCS,0-2-3,1,50
5,VLCS/LabelMe/car/110481ee7c19480fa2038ce12a3aacd5.jpg,1,0.9998979128771194,VLCS,0-2-3,1,50
6,VLCS/LabelMe/person/0fd5a25b9570450b9de1236b019d7ef0.jpg,4,0.9998933918572256,VLCS,0-2-3,1,50
7,VLCS/LabelMe/car/e999fa76f42d4f8ab7d1a4cd6224931d.jpg,1,0.9998927210454532,VLCS,0-2-3,1,50
8,VLCS/LabelMe/chair/ffdc2c84aa254386b488c1e11b5b6631.jpg,2,0.9998831049582255,VLCS,0-2-3,1,50
9,VLCS/LabelMe/car/af4fc9553319440796db052bd7cfda71.jpg,1,0.9998701895635995,VLCS,0-2-3,1,50
10,VLCS/LabelMe/chair/d0d1881013b743bc8e4ba2bc6e9d547b.jpg,2,0.9998671350471745,VLCS,0-2-3,1,50
11,VLCS/LabelMe/car/ee908c67af1a4995868f4bf9de1ec374.jpg,1,0.9998554885997222,VLCS,0-2-3,1,50
12,VLCS/LabelMe/dog/c0fe614c13b84afbbd8ffaed11d9e94e.jpg,3,0.9998485282630468,VLCS,0-2-3,1,50
13,VLCS/LabelMe/person/33b1015d31554a7bbacda31f97aa667e.jpg,4,0.9998407616771053,VLCS,0-2-3,1,50
14,VLCS/LabelMe/person/75789abb3c794ad6b5b808ec635ce19f.jpg,4,0.9998176819021892,VLCS,0-2-3,1,50
15,VLCS/LabelMe/person/4733359e4faa466a8d020f5160172d94.jpg,4,0.9998082052976955,VLCS,0-2-3,1,50
16,VLCS/LabelMe/person/eea66a7f473943f9b856246432a8d346.jpg,4,0.9997982587207733,VLCS,0-2-3,1,50
17,VLCS/LabelMe/car/a6080037f5ca455cb044a8a807c7ec8b.jpg,1,0.9997823115836763,VLCS,0-2-3,1,50
18,VLCS/LabelMe/person/e738bcd21d92402bb55a526808f93e18.jpg,4,0.9997762707092558,VLCS,0-2-3,1,50
19,VLCS/LabelMe/person/7ffabd6bfce14b00a978b6d2b364f95e.jpg,4,0.9997386348065458,VLCS,0-2-3,1,50
20,VLCS/LabelMe/car/e7be8773b65e49e1a1bf1d61a85c4011.jpg,1,0.999733989192187,VLCS,0-2-3,1,50
21,VLCS/LabelMe/car/8ef89ba4be9c4857adc590eb3d605fe0.jpg,1,0.9997043934076262,VLCS,0-2-3,1,50
22,VLCS/LabelMe/car/d6fccfe0050c43efb0fcb8dc89b42520.jpg,1,0.9996022162115591,VLCS,0-2-3,1,50
23,VLCS/LabelMe/person/7a5fc263f6d44fb5ac188a82e3579d6f.jpg,4,0.9995920004263357,VLCS,0-2-3,1,50
24,VLCS/LabelMe/bird/1364e30ac52f45d9a1f7f86b127c847a.jpg,0,0.9995755178143155,VLCS,0-2-3,1,50
25,VLCS/LabelMe/car/9d1edba962db49288620d6557b65606b.jpg,1,0.9995584180327037,VLCS,0-2-3,1,50
26,VLCS/LabelMe/car/659c09bba50c40fa9690c2c43094f4b2.jpg,1,0.9995478733809641,VLCS,0-2-3,1,50
27,VLCS/LabelMe/person/88ef57f64480469b804883d9018df442.jpg,4,0.9995416849149551,VLCS,0-2-3,1,50
28,VLCS/LabelMe/car/9fbe5e5745264158a63827fca75e21c1.jpg,1,0.9994306149664912,VLCS,0-2-3,1,50
29,VLCS/LabelMe/car/2539c168200843f78d241392245249c9.jpg,1,0.9992958977320111,VLCS,0-2-3,1,50
30,VLCS/LabelMe/person/c0cac4349322455cab8be0e8c8ae743f.jpg,4,0.9990471788815904,VLCS,0-2-3,1,50
31,VLCS/LabelMe/person/1e2028e3539b4aceb9bb6c88c1735e06.jpg,4,0.9989403998744742,VLCS,0-2-3,1,50
32,VLCS/LabelMe/person/7d35397cc4824221aaa4893c8224ede1.jpg,4,0.9987922121179386,VLCS,0-2-3,1,50
33,VLCS/LabelMe/car/b1273970e5654b99a517350b3b6f3317.jpg,1,0.9986509917092457,VLCS,0-2-3,1,50
34,VLCS/LabelMe/person/6b998d8bc92641728332e7e790c19c77.jpg,4,0.9984452754772303,VLCS,0-2-3,1,50
35,VLCS/LabelMe/person/4e4fa82002d14dd2bdaa043e9529cc82.jpg,4,0.9981734137610812,VLCS,0-2-3,1,50
36,VLCS/LabelMe/car/1cb19b10cb234249aa593e38ee7d8bd1.jpg,1,0.9981690895141682,VLCS,0-2-3,1,50
37,VLCS/LabelMe/person/081586c6572744ac923f859f049d5038.jpg,4,0.9980678384390117,VLCS,0-2-3,1,50
38,VLCS/LabelMe/car/7a371dcc46854508823c44175225bea3.jpg,1,0.9978048316014685,VLCS,0-2-3,1,50
39,VLCS/LabelMe/car/1a26758da44c4c408a643325a9b4b543.jpg,1,0.997755371668221,VLCS,0-2-3,1,50
40,VLCS/LabelMe/car/e753b6c9363e48a48013ca2df6c1dd80.jpg,1,0.9976956741062857,VLCS,0-2-3,1,50
41,VLCS/LabelMe/person/70e3130df7434b68ba851ff2696f8ba2.jpg,4,0.9975782799405736,VLCS,0-2-3,1,50
42,VLCS/LabelMe/person/da53b56a9f514b8092fe88d699691dc6.jpg,4,0.9975541782309058,VLCS,0-2-3,1,50
43,VLCS/LabelMe/car/73947f8b061e4be9a8144cb16a1f40f6.jpg,1,0.9974544966609542,VLCS,0-2-3,1,50
44,VLCS/LabelMe/person/329ba7c460d04fd0a13f50a8d925594b.jpg,4,0.9974163423291666,VLCS,0-2-3,1,50
45,VLCS/LabelMe/person/effc28d1dd2041d3892360b0754deabc.jpg,4,0.9965908568707053,VLCS,0-2-3,1,50
46,VLCS/LabelMe/person/c97f3eda6f154d34bcfd848bb8a82702.jpg,4,0.9965280377191674,VLCS,0-2-3,1,50
47,VLCS/LabelMe/car/58013cceadd74941bd92ac6c829c0deb.jpg,1,0.9958977454251245,VLCS,0-2-3,1,50
48,VLCS/LabelMe/chair/fd4e64f3b00c4ce8807e996158e697c6.jpg,2,0.7807600081966548,VLCS,0-2-3,1,50
49,VLCS/LabelMe/car/e58a54aa47a54b03955db7a0f4233b07.jpg,1,0.7043156718743661,VLCS,0-2-3,1,50
50,VLCS/LabelMe/car/3e83fd2b3c184bc1b1677182af59ad3c.jpg,1,0.6668851816190255,VLCS,0-2-3,1,50
