rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,terra_incognita/location_46/opossum/59973f02-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999992122000654,TerraIncognita,0-1-2,3,5500
2,terra_incognita/location_46/raccoon/59ccd358-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999990048066071,TerraIncognita,0-1-2,3,5500
3,terra_incognita/location_46/raccoon/59e2a506-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999988927972243,TerraIncognita,0-1-2,3,5500
4,terra_incognita/location_46/coyote/596d65eb-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.999998552249976,TerraIncognita,0-1-2,3,5500
5,terra_incognita/location_46/bobcat/59b7a962-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999982192665176,TerraIncognita,0-1-2,3,5500
6,terra_incognita/location_46/opossum/5a02fc23-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999981542242496,TerraIncognita,0-1-2,3,5500
7,terra_incognita/location_46/bobcat/59a17c5c-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.999998038421164,TerraIncognita,0-1-2,3,5500
8,terra_incognita/location_46/bobcat/5971f914-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999978799965645,TerraIncognita,0-1-2,3,5500
9,terra_incognita/location_46/opossum/59ffba53-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.999997738369026,TerraIncognita,0-1-2,3,5500
10,terra_incognita/location_46/bobcat/5a0492ed-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999977041531096,TerraIncognita,0-1-2,3,5500
11,terra_incognita/location_46/rabbit/59b7a8a3-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.9999975574890732,TerraIncognita,0-1-2,3,5500
12,terra_incognita/location_46/empty/599a5969-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.9999974686034241,TerraIncognita,0-1-2,3,5500
13,terra_incognita/location_46/opossum/5a1caf5f-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999974339600318,TerraIncognita,0-1-2,3,5500
14,terra_incognita/location_46/bobcat/5a0b0367-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999973491831464,TerraIncognita,0-1-2,3,5500
15,terra_incognita/location_46/raccoon/5987b2da-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999973428226405,TerraIncognita,0-1-2,3,5500
16,terra_incognita/location_46/rabbit/59b93ae6-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.9999973020977483,TerraIncognita,0-1-2,3,5500
