rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,sample_4261,,0.9999999914630108,WILDSCivilComments,0-1-2-3-5-6,4,5000
2,sample_47499,,0.9999999904579177,WILDSCivilComments,0-1-2-3-5-6,4,5000
3,sample_9079,,0.9999999890848349,WILDSCivilComments,0-1-2-3-5-6,4,5000
4,sample_5892,,0.9999999888449415,WILDSCivilComments,0-1-2-3-5-6,4,5000
5,sample_48786,,0.9999999864619762,WILDSCivilComments,0-1-2-3-5-6,4,5000
6,sample_10627,,0.9999999859093587,WILDSCivilComments,0-1-2-3-5-6,4,5000
7,sample_1255,,0.9999999786141798,WILDSCivilComments,0-1-2-3-5-6,4,5000
8,sample_33924,,0.9999999696510811,WILDSCivilComments,0-1-2-3-5-6,4,5000
9,sample_10411,,0.999999961271516,WILDSCivilComments,0-1-2-3-5-6,4,5000
10,sample_42736,,0.999999958192918,WILDSCivilComments,0-1-2-3-5-6,4,5000
11,sample_8322,,0.9999999310086419,WILDSCivilComments,0-1-2-3-5-6,4,5000
12,sample_20267,,0.9999999037837722,WILDSCivilComments,0-1-2-3-5-6,4,5000
13,sample_48438,,0.9999998709202051,WILDSCivilComments,0-1-2-3-5-6,4,5000
14,sample_24690,,0.9999998688074453,WILDSCivilComments,0-1-2-3-5-6,4,5000
15,sample_49656,,0.9999998389902705,WILDSCivilComments,0-1-2-3-5-6,4,5000
16,sample_31254,,0.9999996786305299,WILDSCivilComments,0-1-2-3-5-6,4,5000
17,sample_1722,,0.9999996332606184,WILDSCivilComments,0-1-2-3-5-6,4,5000
18,sample_1088,,0.9999994204671888,WILDSCivilComments,0-1-2-3-5-6,4,5000
19,sample_23086,,0.9999993771565392,WILDSCivilComments,0-1-2-3-5-6,4,5000
20,sample_40503,,0.9999993529873313,WILDSCivilComments,0-1-2-3-5-6,4,5000
21,sample_3992,,0.9999993278174277,WILDSCivilComments,0-1-2-3-5-6,4,5000
22,sample_25812,,0.9999992151778514,WILDSCivilComments,0-1-2-3-5-6,4,5000
23,sample_49780,,0.9999987828816973,WILDSCivilComments,0-1-2-3-5-6,4,5000
24,sample_52684,,0.9999984298321717,WILDSCivilComments,0-1-2-3-5-6,4,5000
25,sample_15952,,0.9999983874470733,WILDSCivilComments,0-1-2-3-5-6,4,5000
26,sample_42581,,0.9999982139243586,WILDSCivilComments,0-1-2-3-5-6,4,5000
27,sample_9285,,0.9999981393804089,WILDSCivilComments,0-1-2-3-5-6,4,5000
28,sample_8615,,0.9999979063571722,WILDSCivilComments,0-1-2-3-5-6,4,5000
29,sample_4701,,0.9999978234273482,WILDSCivilComments,0-1-2-3-5-6,4,5000
30,sample_4944,,0.9999974561813576,WILDSCivilComments,0-1-2-3-5-6,4,5000
31,sample_31501,,0.9999974044675153,WILDSCivilComments,0-1-2-3-5-6,4,5000
32,sample_2838,,0.999997261897884,WILDSCivilComments,0-1-2-3-5-6,4,5000
33,sample_48009,,0.9999972235917078,WILDSCivilComments,0-1-2-3-5-6,4,5000
34,sample_1896,,0.9999971942967477,WILDSCivilComments,0-1-2-3-5-6,4,5000
35,sample_46073,,0.9999971745395647,WILDSCivilComments,0-1-2-3-5-6,4,5000
36,sample_12717,,0.9999968693202647,WILDSCivilComments,0-1-2-3-5-6,4,5000
37,sample_50132,,0.9999966196292404,WILDSCivilComments,0-1-2-3-5-6,4,5000
38,sample_10650,,0.9999965776357227,WILDSCivilComments,0-1-2-3-5-6,4,5000
39,sample_16128,,0.999996496971441,WILDSCivilComments,0-1-2-3-5-6,4,5000
40,sample_5680,,0.999996455844617,WILDSCivilComments,0-1-2-3-5-6,4,5000
41,sample_46904,,0.9999964496911377,WILDSCivilComments,0-1-2-3-5-6,4,5000
42,sample_8150,,0.9999963902070674,WILDSCivilComments,0-1-2-3-5-6,4,5000
43,sample_50400,,0.9999963645033833,WILDSCivilComments,0-1-2-3-5-6,4,5000
44,sample_3480,,0.9999962149456453,WILDSCivilComments,0-1-2-3-5-6,4,5000
45,sample_41092,,0.9999959153945154,WILDSCivilComments,0-1-2-3-5-6,4,5000
46,sample_40926,,0.9999958670574914,WILDSCivilComments,0-1-2-3-5-6,4,5000
47,sample_5282,,0.9999956848308252,WILDSCivilComments,0-1-2-3-5-6,4,5000
48,sample_49407,,0.9999955627610038,WILDSCivilComments,0-1-2-3-5-6,4,5000
49,sample_39914,,0.9999955436903551,WILDSCivilComments,0-1-2-3-5-6,4,5000
50,sample_30223,,0.9999954566212448,WILDSCivilComments,0-1-2-3-5-6,4,5000
51,sample_7909,,0.9999954270531703,WILDSCivilComments,0-1-2-3-5-6,4,5000
52,sample_33770,,0.9999953429044264,WILDSCivilComments,0-1-2-3-5-6,4,5000
53,sample_18199,,0.9999953286481822,WILDSCivilComments,0-1-2-3-5-6,4,5000
