rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,sample_52681,,0.9999994692163003,WILDSCivilComments,0-1-2-3-5-6,4,1000
2,sample_8886,,0.9999990613975375,WILDSCivilComments,0-1-2-3-5-6,4,1000
3,sample_47742,,0.9999988857934909,WILDSCivilComments,0-1-2-3-5-6,4,1000
4,sample_25035,,0.9999988593752264,WILDSCivilComments,0-1-2-3-5-6,4,1000
5,sample_40083,,0.9999987598405004,WILDSCivilComments,0-1-2-3-5-6,4,1000
6,sample_14074,,0.9999983199354048,WILDSCivilComments,0-1-2-3-5-6,4,1000
7,sample_14282,,0.9999980629910813,WILDSCivilComments,0-1-2-3-5-6,4,1000
8,sample_52432,,0.9999979755402333,WILDSCivilComments,0-1-2-3-5-6,4,1000
9,sample_42581,,0.999997785640188,WILDSCivilComments,0-1-2-3-5-6,4,1000
10,sample_33832,,0.9999977564912546,WILDSCivilComments,0-1-2-3-5-6,4,1000
11,sample_46855,,0.9999977276760248,WILDSCivilComments,0-1-2-3-5-6,4,1000
12,sample_18432,,0.9999977248028658,WILDSCivilComments,0-1-2-3-5-6,4,1000
13,sample_23822,,0.9999976891787665,WILDSCivilComments,0-1-2-3-5-6,4,1000
14,sample_4944,,0.9999976828386659,WILDSCivilComments,0-1-2-3-5-6,4,1000
15,sample_38075,,0.9999976088806584,WILDSCivilComments,0-1-2-3-5-6,4,1000
16,sample_18812,,0.9999975538992321,WILDSCivilComments,0-1-2-3-5-6,4,1000
17,sample_17757,,0.999997388084086,WILDSCivilComments,0-1-2-3-5-6,4,1000
18,sample_12043,,0.9999973428125043,WILDSCivilComments,0-1-2-3-5-6,4,1000
19,sample_50880,,0.9999973287518087,WILDSCivilComments,0-1-2-3-5-6,4,1000
20,sample_17006,,0.9999972407727401,WILDSCivilComments,0-1-2-3-5-6,4,1000
21,sample_5960,,0.9999970208464732,WILDSCivilComments,0-1-2-3-5-6,4,1000
22,sample_26255,,0.9999969235128009,WILDSCivilComments,0-1-2-3-5-6,4,1000
23,sample_18540,,0.9999969232956804,WILDSCivilComments,0-1-2-3-5-6,4,1000
24,sample_39202,,0.9999968753514107,WILDSCivilComments,0-1-2-3-5-6,4,1000
25,sample_23058,,0.9999968403969541,WILDSCivilComments,0-1-2-3-5-6,4,1000
26,sample_17651,,0.9999968261031359,WILDSCivilComments,0-1-2-3-5-6,4,1000
27,sample_39263,,0.9999964809360633,WILDSCivilComments,0-1-2-3-5-6,4,1000
28,sample_45,,0.999996470301551,WILDSCivilComments,0-1-2-3-5-6,4,1000
29,sample_52720,,0.9999963864458399,WILDSCivilComments,0-1-2-3-5-6,4,1000
30,sample_3767,,0.9999963582121533,WILDSCivilComments,0-1-2-3-5-6,4,1000
31,sample_51044,,0.9999962739115431,WILDSCivilComments,0-1-2-3-5-6,4,1000
32,sample_4679,,0.9999961651500636,WILDSCivilComments,0-1-2-3-5-6,4,1000
33,sample_17606,,0.9999958889846092,WILDSCivilComments,0-1-2-3-5-6,4,1000
34,sample_37384,,0.9999958749250403,WILDSCivilComments,0-1-2-3-5-6,4,1000
35,sample_43352,,0.9999958395217491,WILDSCivilComments,0-1-2-3-5-6,4,1000
36,sample_16128,,0.9999958340228197,WILDSCivilComments,0-1-2-3-5-6,4,1000
37,sample_22146,,0.9999958219115315,WILDSCivilComments,0-1-2-3-5-6,4,1000
38,sample_4701,,0.9999957173579932,WILDSCivilComments,0-1-2-3-5-6,4,1000
39,sample_23546,,0.9999955248877154,WILDSCivilComments,0-1-2-3-5-6,4,1000
40,sample_788,,0.9999954825572365,WILDSCivilComments,0-1-2-3-5-6,4,1000
41,sample_42180,,0.9999954403612349,WILDSCivilComments,0-1-2-3-5-6,4,1000
42,sample_51638,,0.9999953135260089,WILDSCivilComments,0-1-2-3-5-6,4,1000
43,sample_32979,,0.9999951230406247,WILDSCivilComments,0-1-2-3-5-6,4,1000
44,sample_40536,,0.999995071027404,WILDSCivilComments,0-1-2-3-5-6,4,1000
45,sample_22908,,0.9999950200317085,WILDSCivilComments,0-1-2-3-5-6,4,1000
46,sample_43657,,0.999995014880866,WILDSCivilComments,0-1-2-3-5-6,4,1000
47,sample_37644,,0.9999949396259495,WILDSCivilComments,0-1-2-3-5-6,4,1000
48,sample_46246,,0.9999948860419042,WILDSCivilComments,0-1-2-3-5-6,4,1000
49,sample_16604,,0.9999947493283992,WILDSCivilComments,0-1-2-3-5-6,4,1000
50,sample_8706,,0.9999947045172839,WILDSCivilComments,0-1-2-3-5-6,4,1000
51,sample_48949,,0.9999946719349617,WILDSCivilComments,0-1-2-3-5-6,4,1000
52,sample_15413,,0.9999946663884748,WILDSCivilComments,0-1-2-3-5-6,4,1000
