rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,terra_incognita/location_46/opossum/59e441af-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.999977462530832,TerraIncognita,0-1-2,3,3250
2,terra_incognita/location_46/rabbit/59f79be1-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.9999650222406886,TerraIncognita,0-1-2,3,3250
3,terra_incognita/location_46/coyote/596d65eb-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9999641289187307,TerraIncognita,0-1-2,3,3250
4,terra_incognita/location_46/rabbit/59b7a8a3-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.999960355853725,TerraIncognita,0-1-2,3,3250
5,terra_incognita/location_46/opossum/59c31b4c-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999600599809475,TerraIncognita,0-1-2,3,3250
6,terra_incognita/location_46/coyote/5a0fd282-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.999959977854542,TerraIncognita,0-1-2,3,3250
7,terra_incognita/location_46/bobcat/5a0c9b03-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999533098434065,TerraIncognita,0-1-2,3,3250
8,terra_incognita/location_46/opossum/598ad0c0-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999532036193901,TerraIncognita,0-1-2,3,3250
9,terra_incognita/location_46/raccoon/59d0e1ed-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999500521869632,TerraIncognita,0-1-2,3,3250
10,terra_incognita/location_46/raccoon/5a07ce7a-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999433709923858,TerraIncognita,0-1-2,3,3250
11,terra_incognita/location_46/raccoon/596d63c7-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.999942172316543,TerraIncognita,0-1-2,3,3250
12,terra_incognita/location_46/bobcat/59e91b08-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.99994172590839,TerraIncognita,0-1-2,3,3250
13,terra_incognita/location_46/opossum/596d6609-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999409734923667,TerraIncognita,0-1-2,3,3250
14,terra_incognita/location_46/coyote/59973d93-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9999401200675813,TerraIncognita,0-1-2,3,3250
15,terra_incognita/location_46/bobcat/59e103b8-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999396677719602,TerraIncognita,0-1-2,3,3250
16,terra_incognita/location_46/opossum/59b939b0-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999383036417014,TerraIncognita,0-1-2,3,3250
