rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,sample_51638,,1.0,WILDSCivilComments,0-1-2-3-5-6,4,100
2,sample_50154,,1.0,WILDSCivilComments,0-1-2-3-5-6,4,100
3,sample_52270,,0.999999999987633,WILDSCivilComments,0-1-2-3-5-6,4,100
4,sample_38272,,0.9999999999840978,WILDSCivilComments,0-1-2-3-5-6,4,100
5,sample_28805,,0.9999999999821052,WILDSCivilComments,0-1-2-3-5-6,4,100
6,sample_47582,,0.9999999999799767,WILDSCivilComments,0-1-2-3-5-6,4,100
7,sample_51479,,0.9999999999772078,WILDSCivilComments,0-1-2-3-5-6,4,100
8,sample_35896,,0.9999999999771283,WILDSCivilComments,0-1-2-3-5-6,4,100
9,sample_7371,,0.9999999999737823,WILDSCivilComments,0-1-2-3-5-6,4,100
10,sample_40821,,0.9999999999736344,WILDSCivilComments,0-1-2-3-5-6,4,100
11,sample_45372,,0.9999999999730027,WILDSCivilComments,0-1-2-3-5-6,4,100
12,sample_9931,,0.9999999999725047,WILDSCivilComments,0-1-2-3-5-6,4,100
13,sample_13278,,0.9999999999722138,WILDSCivilComments,0-1-2-3-5-6,4,100
14,sample_22145,,0.9999999999712172,WILDSCivilComments,0-1-2-3-5-6,4,100
15,sample_45441,,0.9999999999699403,WILDSCivilComments,0-1-2-3-5-6,4,100
16,sample_52449,,0.9999999999676952,WILDSCivilComments,0-1-2-3-5-6,4,100
17,sample_26310,,0.9999999999675362,WILDSCivilComments,0-1-2-3-5-6,4,100
18,sample_34240,,0.999999999967502,WILDSCivilComments,0-1-2-3-5-6,4,100
19,sample_17083,,0.9999999999650921,WILDSCivilComments,0-1-2-3-5-6,4,100
20,sample_43742,,0.9999999999636786,WILDSCivilComments,0-1-2-3-5-6,4,100
21,sample_4183,,0.9999999999635607,WILDSCivilComments,0-1-2-3-5-6,4,100
22,sample_21437,,0.9999999999632809,WILDSCivilComments,0-1-2-3-5-6,4,100
23,sample_33245,,0.9999999999630782,WILDSCivilComments,0-1-2-3-5-6,4,100
24,sample_17530,,0.9999999999627158,WILDSCivilComments,0-1-2-3-5-6,4,100
25,sample_17159,,0.9999999999607367,WILDSCivilComments,0-1-2-3-5-6,4,100
26,sample_3006,,0.9999999999606122,WILDSCivilComments,0-1-2-3-5-6,4,100
27,sample_39125,,0.9999999999599896,WILDSCivilComments,0-1-2-3-5-6,4,100
28,sample_37957,,0.9999999999596096,WILDSCivilComments,0-1-2-3-5-6,4,100
29,sample_11629,,0.9999999999580043,WILDSCivilComments,0-1-2-3-5-6,4,100
30,sample_45889,,0.9999999999571636,WILDSCivilComments,0-1-2-3-5-6,4,100
31,sample_23868,,0.9999999999569436,WILDSCivilComments,0-1-2-3-5-6,4,100
32,sample_40624,,0.9999999999569149,WILDSCivilComments,0-1-2-3-5-6,4,100
33,sample_51567,,0.9999999999566473,WILDSCivilComments,0-1-2-3-5-6,4,100
34,sample_26022,,0.9999999999563687,WILDSCivilComments,0-1-2-3-5-6,4,100
35,sample_39359,,0.9999999999560769,WILDSCivilComments,0-1-2-3-5-6,4,100
36,sample_36443,,0.9999999999560383,WILDSCivilComments,0-1-2-3-5-6,4,100
37,sample_5351,,0.999999999955894,WILDSCivilComments,0-1-2-3-5-6,4,100
38,sample_14340,,0.9999999999558005,WILDSCivilComments,0-1-2-3-5-6,4,100
39,sample_9355,,0.9999999999555618,WILDSCivilComments,0-1-2-3-5-6,4,100
40,sample_41441,,0.9999999999552609,WILDSCivilComments,0-1-2-3-5-6,4,100
41,sample_10553,,0.9999999999544624,WILDSCivilComments,0-1-2-3-5-6,4,100
42,sample_7589,,0.9999999999543594,WILDSCivilComments,0-1-2-3-5-6,4,100
43,sample_50283,,0.9999999999540945,WILDSCivilComments,0-1-2-3-5-6,4,100
44,sample_43578,,0.9999999999538951,WILDSCivilComments,0-1-2-3-5-6,4,100
45,sample_2711,,0.9999999999536799,WILDSCivilComments,0-1-2-3-5-6,4,100
46,sample_51028,,0.9999999999535039,WILDSCivilComments,0-1-2-3-5-6,4,100
47,sample_15022,,0.9999999999523721,WILDSCivilComments,0-1-2-3-5-6,4,100
