rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,terra_incognita/location_46/opossum/5a0fd0c8-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9998750288639713,TerraIncognita,0-1-2,3,20
2,terra_incognita/location_46/opossum/5a0b01b2-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9998376499790049,TerraIncognita,0-1-2,3,20
3,terra_incognita/location_46/coyote/5a0b02e9-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9991870994384822,TerraIncognita,0-1-2,3,20
4,terra_incognita/location_46/opossum/59f9455c-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9990679565077693,TerraIncognita,0-1-2,3,20
5,terra_incognita/location_46/bobcat/59af9702-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.998873040748711,TerraIncognita,0-1-2,3,20
6,terra_incognita/location_46/opossum/59e441af-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9988357927150395,TerraIncognita,0-1-2,3,20
7,terra_incognita/location_46/cat/59f1290a-23d2-11e8-a6a3-ec086b02610b.jpg,2,0.9987736525074642,TerraIncognita,0-1-2,3,20
8,terra_incognita/location_46/raccoon/5a07ce7a-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.998754947997727,TerraIncognita,0-1-2,3,20
9,terra_incognita/location_46/empty/599a5969-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.9985055839713524,TerraIncognita,0-1-2,3,20
10,terra_incognita/location_46/rabbit/5a2c864e-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.9984545468709952,TerraIncognita,0-1-2,3,20
11,terra_incognita/location_46/raccoon/5a015ebb-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9984219956797081,TerraIncognita,0-1-2,3,20
12,terra_incognita/location_46/bobcat/59e103b8-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9982648143486266,TerraIncognita,0-1-2,3,20
13,terra_incognita/location_46/empty/59c1792a-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.998178101600477,TerraIncognita,0-1-2,3,20
14,terra_incognita/location_46/opossum/598307c2-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9981698797469463,TerraIncognita,0-1-2,3,20
15,terra_incognita/location_46/raccoon/5989437a-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9980382507463856,TerraIncognita,0-1-2,3,20
16,terra_incognita/location_46/opossum/59bac9af-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9979896616971334,TerraIncognita,0-1-2,3,20
17,terra_incognita/location_46/opossum/59c8030e-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9979449405610852,TerraIncognita,0-1-2,3,20
18,terra_incognita/location_46/opossum/59ffba53-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9978143623021193,TerraIncognita,0-1-2,3,20
19,terra_incognita/location_46/rabbit/5a2e128a-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.997800126597086,TerraIncognita,0-1-2,3,20
20,terra_incognita/location_46/raccoon/59e43e85-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9977138646269983,TerraIncognita,0-1-2,3,20
