rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,MIMIC-CXR-JPG/files/p18/p18988864/s56992675/2e91d8f4-8ed7f9cd-05e24f7f-782051c7-41b0859e.jpg,0,0.998868496986892,CXR_No_Finding,1-2-3-4,0,10000
2,MIMIC-CXR-JPG/files/p15/p15817550/s50814246/45180391-93e5e01c-fece8bee-038a0b81-84b8defe.jpg,0,0.9987551347623196,CXR_No_Finding,1-2-3-4,0,10000
3,MIMIC-CXR-JPG/files/p19/p19601036/s53223691/029aa425-71002644-5ac6d185-1d61e856-9d708893.jpg,0,0.9987041832227033,CXR_No_Finding,1-2-3-4,0,10000
4,MIMIC-CXR-JPG/files/p17/p17088779/s50697812/e6b22c93-2d825864-56444465-ec3254b2-ec3adc9f.jpg,1,0.9985159886010763,CXR_No_Finding,1-2-3-4,0,10000
5,MIMIC-CXR-JPG/files/p10/p10541652/s54286782/9a8b17c0-4bb6920f-03cea25a-62224050-9f81db68.jpg,0,0.9982936611415169,CXR_No_Finding,1-2-3-4,0,10000
6,MIMIC-CXR-JPG/files/p15/p15911683/s50366149/24c94f32-1ff599b9-ea0e349f-5253cf9d-68d9007f.jpg,0,0.9982434000404392,CXR_No_Finding,1-2-3-4,0,10000
7,MIMIC-CXR-JPG/files/p11/p11948471/s50151718/20f7ae8a-2b91a9d5-6e29a832-a4648d99-f72aea32.jpg,0,0.9982016874217776,CXR_No_Finding,1-2-3-4,0,10000
8,MIMIC-CXR-JPG/files/p12/p12699874/s51233868/5e44766b-fb081bc1-02952485-11552e37-ed98a6d3.jpg,0,0.9981568705146076,CXR_No_Finding,1-2-3-4,0,10000
9,MIMIC-CXR-JPG/files/p18/p18387688/s50438870/d4617dcc-210fa648-401d87b3-b7d78f4e-38c4590d.jpg,0,0.9980556002985134,CXR_No_Finding,1-2-3-4,0,10000
10,MIMIC-CXR-JPG/files/p11/p11966980/s50568299/7ca619cc-472ea095-8739b082-2f10e479-7cd5fb50.jpg,0,0.9979739957816721,CXR_No_Finding,1-2-3-4,0,10000
11,MIMIC-CXR-JPG/files/p17/p17512455/s52406338/d610e683-a4b3dfac-20fc356e-76439098-5679d494.jpg,0,0.9979219870938217,CXR_No_Finding,1-2-3-4,0,10000
12,MIMIC-CXR-JPG/files/p12/p12458552/s59876310/9ed74f2c-cb361522-1ca97f26-dbc75527-2c453803.jpg,0,0.9978361630647801,CXR_No_Finding,1-2-3-4,0,10000
13,MIMIC-CXR-JPG/files/p18/p18352672/s51811367/c4f6cf75-74b1206f-1257100d-def687d2-361ef0d7.jpg,1,0.9977196228646134,CXR_No_Finding,1-2-3-4,0,10000
14,MIMIC-CXR-JPG/files/p16/p16931692/s55492118/fc878af6-e2035894-176063b5-f634aa89-2fea4f8c.jpg,0,0.9977157367471307,CXR_No_Finding,1-2-3-4,0,10000
15,MIMIC-CXR-JPG/files/p15/p15199994/s52012049/39f163a6-e3c3d37b-dea835d0-09555abd-36c3292a.jpg,1,0.9976316237785641,CXR_No_Finding,1-2-3-4,0,10000
