rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,terra_incognita/location_46/rabbit/5a096b67-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.9999948994312887,TerraIncognita,0-1-2,3,6000
2,terra_incognita/location_46/bobcat/598de7b0-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999926377848856,TerraIncognita,0-1-2,3,6000
3,terra_incognita/location_46/empty/59910403-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.9999919420990946,TerraIncognita,0-1-2,3,6000
4,terra_incognita/location_46/raccoon/59f7991d-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999919154974724,TerraIncognita,0-1-2,3,6000
5,terra_incognita/location_46/raccoon/598943d6-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999900118008649,TerraIncognita,0-1-2,3,6000
6,terra_incognita/location_46/opossum/5a116b81-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999887916993792,TerraIncognita,0-1-2,3,6000
7,terra_incognita/location_46/empty/59a30b12-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.9999886709525921,TerraIncognita,0-1-2,3,6000
8,terra_incognita/location_46/raccoon/5a0fd208-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999886379304486,TerraIncognita,0-1-2,3,6000
9,terra_incognita/location_46/coyote/5a0c9dc7-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9999879524164655,TerraIncognita,0-1-2,3,6000
10,terra_incognita/location_46/opossum/59b484e2-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999869559284756,TerraIncognita,0-1-2,3,6000
11,terra_incognita/location_46/opossum/59e441af-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999867567574391,TerraIncognita,0-1-2,3,6000
12,terra_incognita/location_46/rabbit/59b7a8a3-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.9999865354006279,TerraIncognita,0-1-2,3,6000
13,terra_incognita/location_46/squirrel/5976a1f4-23d2-11e8-a6a3-ec086b02610b.jpg,9,0.9999854013134922,TerraIncognita,0-1-2,3,6000
14,terra_incognita/location_46/opossum/59b939b0-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999847512196853,TerraIncognita,0-1-2,3,6000
15,terra_incognita/location_46/bobcat/59cb3a6f-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999840940807081,TerraIncognita,0-1-2,3,6000
16,terra_incognita/location_46/empty/59fae6ac-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.9999830917160293,TerraIncognita,0-1-2,3,6000
17,terra_incognita/location_46/bobcat/597b4a2c-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9999829463267529,TerraIncognita,0-1-2,3,6000
18,terra_incognita/location_46/raccoon/59ac6bd4-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999828208508584,TerraIncognita,0-1-2,3,6000
19,terra_incognita/location_46/raccoon/5a2af4d3-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9999826043063392,TerraIncognita,0-1-2,3,6000
