rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,VLCS/LabelMe/car/8e780d262e584993980604cd78e4ea0e.jpg,1,0.9999936749866543,VLCS,0-2-3,1,1000
2,VLCS/LabelMe/person/0ff6b4db05574357980798d0443a24a2.jpg,4,0.999991806920764,VLCS,0-2-3,1,1000
3,VLCS/LabelMe/car/42e901b860374b8cbdab6509593bf419.jpg,1,0.9999900732688229,VLCS,0-2-3,1,1000
4,VLCS/LabelMe/car/c0bc5afb383f441a8b03ea7f94f3d32b.jpg,1,0.9999893880462452,VLCS,0-2-3,1,1000
5,VLCS/LabelMe/person/fa77699a00e54223a9be8fa6288658db.jpg,4,0.9999890724390188,VLCS,0-2-3,1,1000
6,VLCS/LabelMe/person/178705eaf9bb4877b07f689572256a19.jpg,4,0.999988542263434,VLCS,0-2-3,1,1000
7,VLCS/LabelMe/person/c40e56ff90844e16b15c257b45a8a35a.jpg,4,0.999988040948078,VLCS,0-2-3,1,1000
8,VLCS/LabelMe/car/1cdfd5dbcefe4541b69b9bd6f01f14bd.jpg,1,0.9999872603987885,VLCS,0-2-3,1,1000
9,VLCS/LabelMe/car/2f00eb83a49540278711d40472b37f2e.jpg,1,0.9999869336549763,VLCS,0-2-3,1,1000
10,VLCS/LabelMe/car/94162731cb004214a8825497bd265c96.jpg,1,0.999985582600927,VLCS,0-2-3,1,1000
11,VLCS/LabelMe/car/d5d77f96821a4765b9a1d38d35373159.jpg,1,0.9999854825176921,VLCS,0-2-3,1,1000
12,VLCS/LabelMe/car/991532cbe55540a6a9f42964ada74a15.jpg,1,0.9999849278789283,VLCS,0-2-3,1,1000
13,VLCS/LabelMe/person/c1f8d9f4488a4fee85a4f23c6115de0b.jpg,4,0.999984050501759,VLCS,0-2-3,1,1000
14,VLCS/LabelMe/car/8556d5a5d75f4464a0a487e1a13477ed.jpg,1,0.999983774924001,VLCS,0-2-3,1,1000
15,VLCS/LabelMe/person/fc12e702205745e486642a6b86587d5f.jpg,4,0.9999833570567003,VLCS,0-2-3,1,1000
16,VLCS/LabelMe/person/798f7bfb72a440e6852bb8c5339944a3.jpg,4,0.9999832456631496,VLCS,0-2-3,1,1000
17,VLCS/LabelMe/person/6b747966490741aeb279d86c7ad24d22.jpg,4,0.9999830251838642,VLCS,0-2-3,1,1000
18,VLCS/LabelMe/person/f1c313f1973e45b8b26af5240940ae9f.jpg,4,0.999982365434192,VLCS,0-2-3,1,1000
19,VLCS/LabelMe/car/52548bbe176a4f97bc8440735010f27d.jpg,1,0.9999823091916108,VLCS,0-2-3,1,1000
20,VLCS/LabelMe/car/26d9c7d7c6384c7fb4efd939685cea1b.jpg,1,0.9999820192417365,VLCS,0-2-3,1,1000
21,VLCS/LabelMe/person/d8f02f73e7ef4b839c154dc67855ca08.jpg,4,0.9999815538895719,VLCS,0-2-3,1,1000
22,VLCS/LabelMe/person/42ea9ed9f167408589f9657a582d2eee.jpg,4,0.9999813758567904,VLCS,0-2-3,1,1000
23,VLCS/LabelMe/person/b1cdd34b48bd4343b741acdf1b01a447.jpg,4,0.9999813118250005,VLCS,0-2-3,1,1000
24,VLCS/LabelMe/car/a82313af5564473ea34a3ea266291998.jpg,1,0.999980964619122,VLCS,0-2-3,1,1000
25,VLCS/LabelMe/car/6ee7a770f7d4497aaa461e9bd5e49b20.jpg,1,0.9999798538288405,VLCS,0-2-3,1,1000
26,VLCS/LabelMe/person/99b3b10bac9b44f79f439f7536c836b7.jpg,4,0.9999797276704601,VLCS,0-2-3,1,1000
27,VLCS/LabelMe/car/532afead7eba41a183217006a552d69a.jpg,1,0.9999792722335783,VLCS,0-2-3,1,1000
28,VLCS/LabelMe/car/e83917949ccf4db09cc3b526b05fd2fd.jpg,1,0.9999789656537449,VLCS,0-2-3,1,1000
29,VLCS/LabelMe/car/95d1ae7b39e049b58dba9e439c4bf393.jpg,1,0.9999785825610438,VLCS,0-2-3,1,1000
