rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,MIMIC-CXR-JPG/files/p17/p17824031/s57641537/9af5a359-7c9a21df-d55cbb20-76e41aee-e6a37e77.jpg,1,1.0,CXR_No_Finding,1-2-3-4,0,10
2,MIMIC-CXR-JPG/files/p15/p15142292/s58970144/1a4657f4-19efb1aa-08016879-f4388ea6-d8242abe.jpg,1,1.0,CXR_No_Finding,1-2-3-4,0,10
3,MIMIC-CXR-JPG/files/p17/p17290113/s58840477/242a70bb-0ae57c36-1375992b-29f34ad0-35b30bb2.jpg,1,1.0,CXR_No_Finding,1-2-3-4,0,10
4,MIMIC-CXR-JPG/files/p16/p16420745/s57491213/6ac45d63-2a48ec09-227a2888-7c4617d6-2e112330.jpg,1,1.0,CXR_No_Finding,1-2-3-4,0,10
5,MIMIC-CXR-JPG/files/p17/p17469055/s52447058/be86043d-a89f7d3c-d8abba66-5e998f0a-a4ad859a.jpg,0,1.0,CXR_No_Finding,1-2-3-4,0,10
6,MIMIC-CXR-JPG/files/p13/p13952511/s54741230/3246c495-bf1c6d8d-0f4a050d-1d74c36a-f5783356.jpg,0,1.0,CXR_No_Finding,1-2-3-4,0,10
7,MIMIC-CXR-JPG/files/p14/p14988548/s55840185/61e4cdbe-8a42bdea-f41fbfc2-cace3e33-6d1ba258.jpg,1,1.0,CXR_No_Finding,1-2-3-4,0,10
8,MIMIC-CXR-JPG/files/p11/p11210944/s54302293/2284ff55-8c4984d9-046aac6e-9ad20acd-e74bd547.jpg,0,1.0,CXR_No_Finding,1-2-3-4,0,10
9,MIMIC-CXR-JPG/files/p15/p15009534/s51388038/0201ae6c-4b3ea892-d001693f-76aaa17e-3580762f.jpg,0,1.0,CXR_No_Finding,1-2-3-4,0,10
10,MIMIC-CXR-JPG/files/p19/p19700047/s57317340/33ed9225-b417fadb-b383479e-570d529b-2d0e947d.jpg,0,1.0,CXR_No_Finding,1-2-3-4,0,10
