rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,sample_43890,,0.9999744733684347,WILDSCivilComments,0-1-2-3-5-6,4,500
2,sample_14670,,0.9999563381393489,WILDSCivilComments,0-1-2-3-5-6,4,500
3,sample_22606,,0.9999434613744943,WILDSCivilComments,0-1-2-3-5-6,4,500
4,sample_34123,,0.9999377732758168,WILDSCivilComments,0-1-2-3-5-6,4,500
5,sample_29011,,0.9999172026448638,WILDSCivilComments,0-1-2-3-5-6,4,500
6,sample_27329,,0.9998953253462617,WILDSCivilComments,0-1-2-3-5-6,4,500
7,sample_4701,,0.9998786201436003,WILDSCivilComments,0-1-2-3-5-6,4,500
8,sample_26591,,0.9998706271323942,WILDSCivilComments,0-1-2-3-5-6,4,500
9,sample_17757,,0.9998688640822702,WILDSCivilComments,0-1-2-3-5-6,4,500
10,sample_48009,,0.999865835322597,WILDSCivilComments,0-1-2-3-5-6,4,500
11,sample_5425,,0.999865575496847,WILDSCivilComments,0-1-2-3-5-6,4,500
12,sample_48296,,0.9998648027950284,WILDSCivilComments,0-1-2-3-5-6,4,500
13,sample_16128,,0.99984813228938,WILDSCivilComments,0-1-2-3-5-6,4,500
14,sample_41183,,0.9998443345669031,WILDSCivilComments,0-1-2-3-5-6,4,500
15,sample_4089,,0.9998439128981166,WILDSCivilComments,0-1-2-3-5-6,4,500
16,sample_42581,,0.9998344073941858,WILDSCivilComments,0-1-2-3-5-6,4,500
17,sample_47729,,0.9998316464135982,WILDSCivilComments,0-1-2-3-5-6,4,500
18,sample_13786,,0.9998268079671531,WILDSCivilComments,0-1-2-3-5-6,4,500
19,sample_17019,,0.9998155245718312,WILDSCivilComments,0-1-2-3-5-6,4,500
20,sample_29791,,0.9998067356022878,WILDSCivilComments,0-1-2-3-5-6,4,500
21,sample_4035,,0.9998021033789779,WILDSCivilComments,0-1-2-3-5-6,4,500
22,sample_45858,,0.9998009110451945,WILDSCivilComments,0-1-2-3-5-6,4,500
23,sample_38075,,0.9997918753478289,WILDSCivilComments,0-1-2-3-5-6,4,500
24,sample_28543,,0.9997720651693084,WILDSCivilComments,0-1-2-3-5-6,4,500
25,sample_22908,,0.9997709521424628,WILDSCivilComments,0-1-2-3-5-6,4,500
26,sample_8743,,0.9997569653446634,WILDSCivilComments,0-1-2-3-5-6,4,500
27,sample_21436,,0.9997522392552314,WILDSCivilComments,0-1-2-3-5-6,4,500
28,sample_37301,,0.9997521853901885,WILDSCivilComments,0-1-2-3-5-6,4,500
29,sample_39202,,0.9997510693169868,WILDSCivilComments,0-1-2-3-5-6,4,500
30,sample_43399,,0.9997254484924445,WILDSCivilComments,0-1-2-3-5-6,4,500
31,sample_2123,,0.9997232590817227,WILDSCivilComments,0-1-2-3-5-6,4,500
32,sample_17525,,0.9997171505472455,WILDSCivilComments,0-1-2-3-5-6,4,500
33,sample_35904,,0.9996999969205342,WILDSCivilComments,0-1-2-3-5-6,4,500
34,sample_20375,,0.9996984599339552,WILDSCivilComments,0-1-2-3-5-6,4,500
35,sample_17369,,0.9996955022629413,WILDSCivilComments,0-1-2-3-5-6,4,500
36,sample_38609,,0.9996716590484443,WILDSCivilComments,0-1-2-3-5-6,4,500
37,sample_46845,,0.999662171981177,WILDSCivilComments,0-1-2-3-5-6,4,500
38,sample_39263,,0.9996612024534786,WILDSCivilComments,0-1-2-3-5-6,4,500
39,sample_15022,,0.9996606568024267,WILDSCivilComments,0-1-2-3-5-6,4,500
40,sample_38981,,0.9996549447242031,WILDSCivilComments,0-1-2-3-5-6,4,500
41,sample_20765,,0.9996522569341927,WILDSCivilComments,0-1-2-3-5-6,4,500
42,sample_29983,,0.9996467348923583,WILDSCivilComments,0-1-2-3-5-6,4,500
43,sample_38809,,0.9996304549428816,WILDSCivilComments,0-1-2-3-5-6,4,500
44,sample_26916,,0.9996076729483269,WILDSCivilComments,0-1-2-3-5-6,4,500
45,sample_47029,,0.9996021367601224,WILDSCivilComments,0-1-2-3-5-6,4,500
46,sample_40926,,0.999600572764431,WILDSCivilComments,0-1-2-3-5-6,4,500
47,sample_44014,,0.9995875161927146,WILDSCivilComments,0-1-2-3-5-6,4,500
48,sample_23822,,0.9995802846981332,WILDSCivilComments,0-1-2-3-5-6,4,500
49,sample_43404,,0.9995595917336669,WILDSCivilComments,0-1-2-3-5-6,4,500
50,sample_16604,,0.999542638947316,WILDSCivilComments,0-1-2-3-5-6,4,500
51,sample_663,,0.9995272514765581,WILDSCivilComments,0-1-2-3-5-6,4,500
52,sample_24256,,0.9995260216748296,WILDSCivilComments,0-1-2-3-5-6,4,500
53,sample_17977,,0.999510810378809,WILDSCivilComments,0-1-2-3-5-6,4,500
54,sample_22653,,0.9994962638917753,WILDSCivilComments,0-1-2-3-5-6,4,500
55,sample_12392,,0.999455546517344,WILDSCivilComments,0-1-2-3-5-6,4,500
56,sample_52303,,0.999442918017456,WILDSCivilComments,0-1-2-3-5-6,4,500
57,sample_49474,,0.9994422057856998,WILDSCivilComments,0-1-2-3-5-6,4,500
58,sample_45,,0.9994393359897448,WILDSCivilComments,0-1-2-3-5-6,4,500
59,sample_18178,,0.9994372184866127,WILDSCivilComments,0-1-2-3-5-6,4,500
60,sample_23360,,0.9994285141146747,WILDSCivilComments,0-1-2-3-5-6,4,500
61,sample_23895,,0.9994240380452035,WILDSCivilComments,0-1-2-3-5-6,4,500
62,sample_8457,,0.9994190154998883,WILDSCivilComments,0-1-2-3-5-6,4,500
63,sample_12717,,0.9994166698100001,WILDSCivilComments,0-1-2-3-5-6,4,500
64,sample_6858,,0.9994000408556607,WILDSCivilComments,0-1-2-3-5-6,4,500
65,sample_39165,,0.9993865596763513,WILDSCivilComments,0-1-2-3-5-6,4,500
66,sample_2669,,0.9993801022495827,WILDSCivilComments,0-1-2-3-5-6,4,500
67,sample_6829,,0.9993766009891121,WILDSCivilComments,0-1-2-3-5-6,4,500
68,sample_5351,,0.9993644784348181,WILDSCivilComments,0-1-2-3-5-6,4,500
