rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_2016_y_38560.png,1,0.9999829470260636,WILDSCamelyon,0-1-2,3,7500
2,camelyon17_v1.0/patches/patient_068_node_1/patch_patient_068_node_1_x_9440_y_24768.png,0,0.9999811203323398,WILDSCamelyon,0-1-2,3,7500
3,camelyon17_v1.0/patches/patient_067_node_4/patch_patient_067_node_4_x_7616_y_30176.png,0,0.9999804584296368,WILDSCamelyon,0-1-2,3,7500
4,camelyon17_v1.0/patches/patient_064_node_0/patch_patient_064_node_0_x_17536_y_33856.png,0,0.999975296655394,WILDSCamelyon,0-1-2,3,7500
5,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_3872_y_43968.png,1,0.99997403870821,WILDSCamelyon,0-1-2,3,7500
6,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_2752_y_39168.png,1,0.999967728515828,WILDSCamelyon,0-1-2,3,7500
7,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_14048_y_20736.png,1,0.9999673589565152,WILDSCamelyon,0-1-2,3,7500
8,camelyon17_v1.0/patches/patient_060_node_3/patch_patient_060_node_3_x_19232_y_40128.png,0,0.9999670460627968,WILDSCamelyon,0-1-2,3,7500
9,camelyon17_v1.0/patches/patient_062_node_2/patch_patient_062_node_2_x_17568_y_20544.png,1,0.9999669139970264,WILDSCamelyon,0-1-2,3,7500
10,camelyon17_v1.0/patches/patient_073_node_1/patch_patient_073_node_1_x_16736_y_20000.png,1,0.9999650440821932,WILDSCamelyon,0-1-2,3,7500
11,camelyon17_v1.0/patches/patient_075_node_4/patch_patient_075_node_4_x_1632_y_40704.png,1,0.9999629146490848,WILDSCamelyon,0-1-2,3,7500
12,camelyon17_v1.0/patches/patient_067_node_4/patch_patient_067_node_4_x_9088_y_34464.png,0,0.9999618910421236,WILDSCamelyon,0-1-2,3,7500
