rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,VLCS/LabelMe/person/420c5cca36454747b0908050ec630440.jpg,4,0.999960224790633,VLCS,0-2-3,1,1750
2,VLCS/LabelMe/person/def86fb445a242b4809048aef6efd05a.jpg,4,0.9999003280637607,VLCS,0-2-3,1,1750
3,VLCS/LabelMe/person/5721e455ffbc454fa8411d3af115947c.jpg,4,0.9998642083465568,VLCS,0-2-3,1,1750
4,VLCS/LabelMe/car/1e9d4a0a39b348bb86617937834b6175.jpg,1,0.9998533429017378,VLCS,0-2-3,1,1750
5,VLCS/LabelMe/person/0ce1a9739ba5411385610ce34441b8e7.jpg,4,0.9998436252368375,VLCS,0-2-3,1,1750
6,VLCS/LabelMe/person/47bc3745734348bca40f1f5578e4bd81.jpg,4,0.9998329698708878,VLCS,0-2-3,1,1750
7,VLCS/LabelMe/person/1f55f5ce109946338ac5d5642032ffb2.jpg,4,0.9998297707142255,VLCS,0-2-3,1,1750
8,VLCS/LabelMe/car/001cf63241904d60ac0ec3663e2bf329.jpg,1,0.9998246126708867,VLCS,0-2-3,1,1750
9,VLCS/LabelMe/car/997699c6bf87428e832f1e86cfadf294.jpg,1,0.9998226224292555,VLCS,0-2-3,1,1750
10,VLCS/LabelMe/person/4d85c08da46946f59f3fdd50619149fd.jpg,4,0.9998212965909395,VLCS,0-2-3,1,1750
11,VLCS/LabelMe/person/003f7ffbd3104adc99b5771416abb7fb.jpg,4,0.9998050038075444,VLCS,0-2-3,1,1750
12,VLCS/LabelMe/person/e5632890f38444869316f4219993a117.jpg,4,0.9997900698787754,VLCS,0-2-3,1,1750
13,VLCS/LabelMe/car/332bba08618e4a79ba2ec8e686420fd2.jpg,1,0.9997880659532977,VLCS,0-2-3,1,1750
14,VLCS/LabelMe/chair/88f40e78c49046fd9956ff91f6328e1e.jpg,2,0.999787647248756,VLCS,0-2-3,1,1750
15,VLCS/LabelMe/person/8b54823cf1fb4020bd10e07e0099dfdc.jpg,4,0.9997718684043759,VLCS,0-2-3,1,1750
16,VLCS/LabelMe/car/732fb627f9154646a9ddabf28d1ff489.jpg,1,0.9997690409720391,VLCS,0-2-3,1,1750
17,VLCS/LabelMe/person/7194673d0eb9489aba1d00d081a3442d.jpg,4,0.9997672548149881,VLCS,0-2-3,1,1750
18,VLCS/LabelMe/person/aab72690d36544d9a63f6e2f163fed79.jpg,4,0.9997666428679816,VLCS,0-2-3,1,1750
