rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,PACS/sketch/horse/n02374451_8744-4.png,4,0.9999985315870035,PACS,0-1-2,3,1250
2,PACS/sketch/horse/n02374451_10099-8.png,4,0.9999984730834319,PACS,0-1-2,3,1250
3,PACS/sketch/elephant/5971.png,1,0.9999970790450329,PACS,0-1-2,3,1250
4,PACS/sketch/dog/n02103406_5601-1.png,0,0.9999967416237054,PACS,0-1-2,3,1250
5,PACS/sketch/horse/n02374451_12847-7.png,4,0.9999966375283669,PACS,0-1-2,3,1250
6,PACS/sketch/guitar/n03272010_7092-5.png,3,0.9999965071425526,PACS,0-1-2,3,1250
7,PACS/sketch/horse/n02374451_276-4.png,4,0.9999964141289405,PACS,0-1-2,3,1250
8,PACS/sketch/guitar/n03272010_6737-2.png,3,0.9999959655485423,PACS,0-1-2,3,1250
9,PACS/sketch/dog/n02103406_8004-2.png,0,0.999995952557624,PACS,0-1-2,3,1250
10,PACS/sketch/elephant/n02503517_792-3.png,1,0.9999951694954791,PACS,0-1-2,3,1250
11,PACS/sketch/guitar/n03272010_6820-1.png,3,0.9999949929016317,PACS,0-1-2,3,1250
12,PACS/sketch/horse/n02374451_17384-6.png,4,0.9999949552714897,PACS,0-1-2,3,1250
13,PACS/sketch/guitar/n02676566_6864-4.png,3,0.999994848090195,PACS,0-1-2,3,1250
14,PACS/sketch/horse/n02374451_12174-1.png,4,0.9999947361474164,PACS,0-1-2,3,1250
15,PACS/sketch/elephant/n02503517_10439-4.png,1,0.9999946317544274,PACS,0-1-2,3,1250
16,PACS/sketch/dog/n02103406_5224-3.png,0,0.9999945590971057,PACS,0-1-2,3,1250
17,PACS/sketch/elephant/n02503517_12688-5.png,1,0.9999944308194538,PACS,0-1-2,3,1250
18,PACS/sketch/person/12139.png,6,0.9999942675711492,PACS,0-1-2,3,1250
19,PACS/sketch/elephant/n02503517_5420-1.png,1,0.9999942249525668,PACS,0-1-2,3,1250
20,PACS/sketch/giraffe/n02439033_14040-3.png,2,0.9999941776988529,PACS,0-1-2,3,1250
21,PACS/sketch/horse/n02374451_8065-6.png,4,0.9999939800627593,PACS,0-1-2,3,1250
22,PACS/sketch/dog/n02103406_13049-5.png,0,0.9999939798445961,PACS,0-1-2,3,1250
23,PACS/sketch/elephant/n02503517_6880-5.png,1,0.9999939131435883,PACS,0-1-2,3,1250
24,PACS/sketch/guitar/n03272010_6727-3.png,3,0.9999938958496584,PACS,0-1-2,3,1250
25,PACS/sketch/guitar/7628.png,3,0.9999938285240801,PACS,0-1-2,3,1250
26,PACS/sketch/house/8821.png,5,0.9999935537059421,PACS,0-1-2,3,1250
27,PACS/sketch/horse/n02374451_10761-6.png,4,0.9999935311601506,PACS,0-1-2,3,1250
28,PACS/sketch/guitar/n02676566_4058-5.png,3,0.9999933415531836,PACS,0-1-2,3,1250
29,PACS/sketch/elephant/n02503517_9241-3.png,1,0.9999933241761417,PACS,0-1-2,3,1250
30,PACS/sketch/giraffe/n02439033_14554-9.png,2,0.9999933122792622,PACS,0-1-2,3,1250
31,PACS/sketch/giraffe/n02439033_9398-2.png,2,0.9999931519813116,PACS,0-1-2,3,1250
32,PACS/sketch/horse/n02374451_17474-6.png,4,0.9999931256708129,PACS,0-1-2,3,1250
33,PACS/sketch/giraffe/n02439033_2677-1.png,2,0.999993100470029,PACS,0-1-2,3,1250
34,PACS/sketch/dog/n02106662_18953-6.png,0,0.999993066910352,PACS,0-1-2,3,1250
35,PACS/sketch/guitar/n02676566_4469-3.png,3,0.9999929996743643,PACS,0-1-2,3,1250
36,PACS/sketch/guitar/n02676566_8820-5.png,3,0.9999929076674066,PACS,0-1-2,3,1250
37,PACS/sketch/dog/n02106662_13912-3.png,0,0.9999928908938502,PACS,0-1-2,3,1250
38,PACS/sketch/dog/n02103406_8362-6.png,0,0.9999924903881423,PACS,0-1-2,3,1250
39,PACS/sketch/elephant/n02503517_8292-6.png,1,0.9999924509818662,PACS,0-1-2,3,1250
40,PACS/sketch/horse/n02374451_2478-4.png,4,0.9999923243770233,PACS,0-1-2,3,1250
41,PACS/sketch/elephant/n02503517_4413-8.png,1,0.999992056092293,PACS,0-1-2,3,1250
42,PACS/sketch/dog/n02103406_3108-4.png,0,0.9999920545921349,PACS,0-1-2,3,1250
43,PACS/sketch/dog/5311.png,0,0.9999919101527318,PACS,0-1-2,3,1250
44,PACS/sketch/guitar/n02676566_9451-2.png,3,0.9999919081388617,PACS,0-1-2,3,1250
45,PACS/sketch/dog/n02103406_3255-8.png,0,0.9999918952335788,PACS,0-1-2,3,1250
46,PACS/sketch/elephant/n02503517_10440-7.png,1,0.9999918703614288,PACS,0-1-2,3,1250
47,PACS/sketch/elephant/n02503517_4247-10.png,1,0.9999916491357359,PACS,0-1-2,3,1250
48,PACS/sketch/dog/n02103406_3964-1.png,0,0.9999915173062943,PACS,0-1-2,3,1250
49,PACS/sketch/dog/n02109525_8211-2.png,0,0.9999914402604569,PACS,0-1-2,3,1250
50,PACS/sketch/person/12085.png,6,0.9999913750099801,PACS,0-1-2,3,1250
51,PACS/sketch/dog/n02103406_7708-6.png,0,0.999991290942786,PACS,0-1-2,3,1250
52,PACS/sketch/giraffe/n02439033_10453-5.png,2,0.9999911395189737,PACS,0-1-2,3,1250
53,PACS/sketch/elephant/n02503517_10528-1.png,1,0.9999908034418195,PACS,0-1-2,3,1250
54,PACS/sketch/giraffe/n02439033_12680-5.png,2,0.9999907863938421,PACS,0-1-2,3,1250
55,PACS/sketch/giraffe/7423.png,2,0.999990599089714,PACS,0-1-2,3,1250
56,PACS/sketch/elephant/5942.png,1,0.9999905807197746,PACS,0-1-2,3,1250
57,PACS/sketch/giraffe/7395.png,2,0.9999905295317041,PACS,0-1-2,3,1250
58,PACS/sketch/guitar/7656.png,3,0.9999905162277697,PACS,0-1-2,3,1250
59,PACS/sketch/person/12237.png,6,0.9999903954741689,PACS,0-1-2,3,1250
60,PACS/sketch/horse/8519.png,4,0.9999903267346009,PACS,0-1-2,3,1250
61,PACS/sketch/giraffe/n02439033_991-8.png,2,0.9999900984657448,PACS,0-1-2,3,1250
62,PACS/sketch/elephant/n02503517_8292-1.png,1,0.9999900137057622,PACS,0-1-2,3,1250
63,PACS/sketch/guitar/n02676566_330-1.png,3,0.999990009647894,PACS,0-1-2,3,1250
64,PACS/sketch/guitar/n02676566_4699-5.png,3,0.999989974353196,PACS,0-1-2,3,1250
65,PACS/sketch/house/8872.png,5,0.9999899226284964,PACS,0-1-2,3,1250
66,PACS/sketch/horse/n02374451_12847-4.png,4,0.9999898320006604,PACS,0-1-2,3,1250
67,PACS/sketch/giraffe/n02439033_10491-6.png,2,0.9999898297313415,PACS,0-1-2,3,1250
68,PACS/sketch/guitar/n02676566_9062-2.png,3,0.9999897233233822,PACS,0-1-2,3,1250
69,PACS/sketch/elephant/n02503517_8265-2.png,1,0.9999896161289202,PACS,0-1-2,3,1250
