rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,MIMIC-CXR-JPG/files/p17/p17420936/s53585842/97d05c78-5904c867-c476ca65-71080a28-facb1f12.jpg,1,0.9988174008203827,CXR_No_Finding,1-2-3-4,0,250
2,MIMIC-CXR-JPG/files/p18/p18314031/s51606487/6e19f3c2-92ab6e7a-11da12ad-c0d22f48-561004f7.jpg,0,0.9981041097482521,CXR_No_Finding,1-2-3-4,0,250
3,MIMIC-CXR-JPG/files/p11/p11050347/s57689847/0b71ea43-f789c88f-03a77408-5f3c86bb-8f0a1679.jpg,0,0.9977959820650809,CXR_No_Finding,1-2-3-4,0,250
4,MIMIC-CXR-JPG/files/p18/p18944214/s55306125/f8c27c9d-28deb133-5fa05bf9-9fa8a202-acf33304.jpg,0,0.997038349980777,CXR_No_Finding,1-2-3-4,0,250
5,MIMIC-CXR-JPG/files/p15/p15233042/s51401129/537f19da-c949614a-dda903a8-f81f0884-d834480f.jpg,0,0.9970048837903838,CXR_No_Finding,1-2-3-4,0,250
6,MIMIC-CXR-JPG/files/p17/p17281190/s55411906/21f31fef-d7756039-6f22c08c-8867808c-8ce6bf74.jpg,0,0.9969751071483699,CXR_No_Finding,1-2-3-4,0,250
7,MIMIC-CXR-JPG/files/p19/p19631559/s58720828/9ece9e56-8fb89e20-85796ff3-6dc655a8-3f2048e9.jpg,0,0.9968948789194378,CXR_No_Finding,1-2-3-4,0,250
8,MIMIC-CXR-JPG/files/p13/p13833880/s58375772/cd7a93b5-671ecbe8-fca91877-d84a7a00-3a8869ab.jpg,1,0.9968578421313472,CXR_No_Finding,1-2-3-4,0,250
9,MIMIC-CXR-JPG/files/p18/p18004396/s55759606/a6426d74-16504074-c23bd6b5-60927b22-d2f0da97.jpg,0,0.9968372893393984,CXR_No_Finding,1-2-3-4,0,250
10,MIMIC-CXR-JPG/files/p14/p14241862/s56536380/507590d7-691dd0d2-ff90cad2-8eb574d8-d6434642.jpg,1,0.9968102531973915,CXR_No_Finding,1-2-3-4,0,250
11,MIMIC-CXR-JPG/files/p11/p11414493/s57862890/16fb30d3-210049ce-eb294344-243ae5cc-71e8e222.jpg,0,0.9966968258861436,CXR_No_Finding,1-2-3-4,0,250
12,MIMIC-CXR-JPG/files/p18/p18705722/s56283156/30dd4bcc-15dfbb61-1492a21c-68ad792f-cafe6673.jpg,0,0.9966177071878364,CXR_No_Finding,1-2-3-4,0,250
13,MIMIC-CXR-JPG/files/p16/p16302207/s53392620/ec45df27-d397bd74-1f3a304e-0f89a442-68617186.jpg,0,0.9966105227857427,CXR_No_Finding,1-2-3-4,0,250
14,MIMIC-CXR-JPG/files/p11/p11539240/s50017325/e285c50c-e6500c3e-cba62191-51083834-c36f3b3b.jpg,0,0.9965433735220356,CXR_No_Finding,1-2-3-4,0,250
