rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,VLCS/LabelMe/person/def86fb445a242b4809048aef6efd05a.jpg,4,0.9999996570474939,VLCS,0-2-3,1,2500
2,VLCS/LabelMe/person/533f8115ecd74a9e880abe3faadbb5c2.jpg,4,0.9999996234926459,VLCS,0-2-3,1,2500
3,VLCS/LabelMe/car/a597e4efae3b45929e4ffe454d7371a1.jpg,1,0.9999995847713433,VLCS,0-2-3,1,2500
4,VLCS/LabelMe/person/0ff6b4db05574357980798d0443a24a2.jpg,4,0.9999994472010083,VLCS,0-2-3,1,2500
5,VLCS/LabelMe/car/332bba08618e4a79ba2ec8e686420fd2.jpg,1,0.9999994397083447,VLCS,0-2-3,1,2500
6,VLCS/LabelMe/car/692109097fce431bbaf7e0b65cb125b6.jpg,1,0.9999994278429661,VLCS,0-2-3,1,2500
7,VLCS/LabelMe/person/ea01552cc9e54c9e9cd97e887dfb3ed2.jpg,4,0.9999994144947044,VLCS,0-2-3,1,2500
8,VLCS/LabelMe/person/df8d36b581e74d94bc89c3ca1fbdd53f.jpg,4,0.9999993949597673,VLCS,0-2-3,1,2500
9,VLCS/LabelMe/person/9e3d106bd73e47a187c48d7fc300efc1.jpg,4,0.9999993932447728,VLCS,0-2-3,1,2500
10,VLCS/LabelMe/person/da90ee1b8d8a47cdb81918972b5e4005.jpg,4,0.9999993892418586,VLCS,0-2-3,1,2500
11,VLCS/LabelMe/car/ee38da8553b94a989d56db2e70a0b122.jpg,1,0.9999993702976739,VLCS,0-2-3,1,2500
12,VLCS/LabelMe/car/01b29e84c73d40f893d82a553c4feb95.jpg,1,0.9999993382020406,VLCS,0-2-3,1,2500
13,VLCS/LabelMe/car/c0bc5afb383f441a8b03ea7f94f3d32b.jpg,1,0.9999993019466965,VLCS,0-2-3,1,2500
14,VLCS/LabelMe/car/71459030f152461b9da824906e6c59b8.jpg,1,0.9999992632310465,VLCS,0-2-3,1,2500
15,VLCS/LabelMe/car/d276751939754f9ebf2c5ded61110e45.jpg,1,0.9999992591967414,VLCS,0-2-3,1,2500
16,VLCS/LabelMe/car/02f6033fa467418ba810dc8b4e3d9628.jpg,1,0.9999992527062596,VLCS,0-2-3,1,2500
17,VLCS/LabelMe/person/ffd45f18dd954f5c9129df006ced3677.jpg,4,0.9999992525045457,VLCS,0-2-3,1,2500
18,VLCS/LabelMe/car/2aef4b348e3140f192d34594822c93ec.jpg,1,0.9999992494679983,VLCS,0-2-3,1,2500
19,VLCS/LabelMe/car/61d96c6546184fbb90cc911e226399df.jpg,1,0.9999992383479342,VLCS,0-2-3,1,2500
20,VLCS/LabelMe/person/bf6bbd8e62c44567ba5286199dc4cda4.jpg,4,0.9999992324606062,VLCS,0-2-3,1,2500
21,VLCS/LabelMe/car/b7ca4c3cc1564830b3413eb2f7dba220.jpg,1,0.999999212518554,VLCS,0-2-3,1,2500
22,VLCS/LabelMe/car/37ff7d6b8c8f46e5ad5d38c7d01a71d6.jpg,1,0.9999992069861177,VLCS,0-2-3,1,2500
23,VLCS/LabelMe/car/fc9342c3e16646ba94d7ea99f766ff5d.jpg,1,0.9999992017810541,VLCS,0-2-3,1,2500
