rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,PACS/sketch/elephant/n02503517_4413-3.png,1,0.9999968398846647,PACS,0-1-2,3,20
2,PACS/sketch/elephant/n02503517_8265-2.png,1,0.9999965561514493,PACS,0-1-2,3,20
3,PACS/sketch/guitar/7662.png,3,0.9999960997829377,PACS,0-1-2,3,20
4,PACS/sketch/person/12152.png,6,0.9999960129009722,PACS,0-1-2,3,20
5,PACS/sketch/elephant/n02503517_10528-1.png,1,0.999995462817373,PACS,0-1-2,3,20
6,PACS/sketch/dog/n02106662_18922-10.png,0,0.9999950060683883,PACS,0-1-2,3,20
7,PACS/sketch/horse/n02374451_16948-6.png,4,0.9999949386124038,PACS,0-1-2,3,20
8,PACS/sketch/giraffe/n02439033_14781-6.png,2,0.9999947081117624,PACS,0-1-2,3,20
9,PACS/sketch/horse/n02374451_12225-5.png,4,0.999994357320931,PACS,0-1-2,3,20
10,PACS/sketch/dog/5311.png,0,0.9999942324103862,PACS,0-1-2,3,20
11,PACS/sketch/giraffe/n02439033_991-8.png,2,0.9999940061392638,PACS,0-1-2,3,20
12,PACS/sketch/horse/n02374451_276-2.png,4,0.9999932012798546,PACS,0-1-2,3,20
13,PACS/sketch/guitar/n02676566_4699-2.png,3,0.9999924836746582,PACS,0-1-2,3,20
14,PACS/sketch/dog/n02103406_3326-11.png,0,0.9999912738997918,PACS,0-1-2,3,20
15,PACS/sketch/guitar/n03272010_7092-5.png,3,0.9999912052762242,PACS,0-1-2,3,20
16,PACS/sketch/horse/n02374451_777-2.png,4,0.9999901698867977,PACS,0-1-2,3,20
17,PACS/sketch/guitar/n02676566_6864-4.png,3,0.9999900059791533,PACS,0-1-2,3,20
18,PACS/sketch/horse/n02374451_262-3.png,4,0.9999895899130695,PACS,0-1-2,3,20
19,PACS/sketch/horse/n02374451_17384-6.png,4,0.9999893310686808,PACS,0-1-2,3,20
20,PACS/sketch/horse/8506.png,4,0.9999891911335091,PACS,0-1-2,3,20
