rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,VLCS/LabelMe/person/5a36cc432d524e1f84f55bc3b7bdc989.jpg,4,0.9999982665400504,VLCS,0-2-3,1,2250
2,VLCS/LabelMe/person/20c39fb4fd8c4c43be8da1f309c22784.jpg,4,0.9999976306969077,VLCS,0-2-3,1,2250
3,VLCS/LabelMe/person/e5632890f38444869316f4219993a117.jpg,4,0.9999973277759403,VLCS,0-2-3,1,2250
4,VLCS/LabelMe/car/a597e4efae3b45929e4ffe454d7371a1.jpg,1,0.9999969263427678,VLCS,0-2-3,1,2250
5,VLCS/LabelMe/person/bef3692fd721462dbaa37a3e7465df3c.jpg,4,0.9999968567254555,VLCS,0-2-3,1,2250
6,VLCS/LabelMe/car/e7b1884a44534ad1b9a2ebcdd25dd3d4.jpg,1,0.9999967953108534,VLCS,0-2-3,1,2250
7,VLCS/LabelMe/person/5721e455ffbc454fa8411d3af115947c.jpg,4,0.9999959757661833,VLCS,0-2-3,1,2250
8,VLCS/LabelMe/person/f9f05a21dc2543a3a75b12089de96874.jpg,4,0.9999953075959035,VLCS,0-2-3,1,2250
9,VLCS/LabelMe/person/0c2e0c39aae5439f9579bb5a52b1b100.jpg,4,0.9999952778416374,VLCS,0-2-3,1,2250
10,VLCS/LabelMe/car/651f910708184267a48098dcf33be237.jpg,1,0.9999948504529114,VLCS,0-2-3,1,2250
11,VLCS/LabelMe/person/deb77cf53d424c33b38ec57cce4078a7.jpg,4,0.9999948454216263,VLCS,0-2-3,1,2250
12,VLCS/LabelMe/car/80f838ce2f4a436798a1612c73321f0b.jpg,1,0.9999946193867758,VLCS,0-2-3,1,2250
13,VLCS/LabelMe/car/ee2d991c5d2e404bad51dc988956b9fd.jpg,1,0.9999944560062468,VLCS,0-2-3,1,2250
14,VLCS/LabelMe/person/8584b631f35d443a9f8eb1dbb7b5139c.jpg,4,0.9999944117463779,VLCS,0-2-3,1,2250
15,VLCS/LabelMe/person/a8a5bc50717e4776a81cefe7d59017f7.jpg,4,0.999994023987061,VLCS,0-2-3,1,2250
16,VLCS/LabelMe/car/08d45d4296d8403ba4f86a7afd557243.jpg,1,0.9999940080767279,VLCS,0-2-3,1,2250
17,VLCS/LabelMe/bird/4f0383ce876441329301483f781a62e2.jpg,0,0.9999938623025942,VLCS,0-2-3,1,2250
18,VLCS/LabelMe/car/4e5e82c6d28849139d10b9180f4cfaa3.jpg,1,0.9999938214750641,VLCS,0-2-3,1,2250
19,VLCS/LabelMe/car/a6757d834c314a31940146893a3bca45.jpg,1,0.9999935085355061,VLCS,0-2-3,1,2250
20,VLCS/LabelMe/person/cee6f959062643df9d2ea58f28131e9e.jpg,4,0.9999934992180084,VLCS,0-2-3,1,2250
21,VLCS/LabelMe/car/95d1ae7b39e049b58dba9e439c4bf393.jpg,1,0.9999934908059285,VLCS,0-2-3,1,2250
22,VLCS/LabelMe/person/7465b8d1eabf4461a475dd7f5774eb36.jpg,4,0.9999934149636448,VLCS,0-2-3,1,2250
23,VLCS/LabelMe/car/785598ca867542d78a1b561898e3e2c6.jpg,1,0.9999932166418586,VLCS,0-2-3,1,2250
24,VLCS/LabelMe/dog/21ea712d95fc4752995536cfbb9a1685.jpg,3,0.9999929038516384,VLCS,0-2-3,1,2250
25,VLCS/LabelMe/car/22cdfdf5561d46a89ed7aa0b729a7b51.jpg,1,0.9999928838462261,VLCS,0-2-3,1,2250
26,VLCS/LabelMe/person/67702bd64c9946afbf643143edc88bd2.jpg,4,0.9999927350668013,VLCS,0-2-3,1,2250
27,VLCS/LabelMe/car/482293a26e5e460da94f2344a294f8ad.jpg,1,0.9999927142798434,VLCS,0-2-3,1,2250
28,VLCS/LabelMe/car/f2bacf64cad341eabe1a78c507107ff9.jpg,1,0.9999926130572511,VLCS,0-2-3,1,2250
29,VLCS/LabelMe/car/79f8b44af24f462ea9ae345a36f36479.jpg,1,0.9999926064604815,VLCS,0-2-3,1,2250
30,VLCS/LabelMe/car/f30a73b7e22d4d80b0a5fb2b7869953a.jpg,1,0.9999926035690159,VLCS,0-2-3,1,2250
31,VLCS/LabelMe/person/bf8c2756b4a6481a9a523c60b9fde59c.jpg,4,0.9999925149625065,VLCS,0-2-3,1,2250
32,VLCS/LabelMe/person/2023a5f41ba8489ebdd0887bee261ab9.jpg,4,0.999992427627443,VLCS,0-2-3,1,2250
33,VLCS/LabelMe/person/ad32db0f18bb4cabad90b2710c477d5a.jpg,4,0.9999924092046297,VLCS,0-2-3,1,2250
34,VLCS/LabelMe/car/02e1a6270dbf463f87586be532a361fc.jpg,1,0.999992221959236,VLCS,0-2-3,1,2250
35,VLCS/LabelMe/car/8837b1bef3a94c66a5fb26e75dd4f0b9.jpg,1,0.9999922048947615,VLCS,0-2-3,1,2250
36,VLCS/LabelMe/person/aab72690d36544d9a63f6e2f163fed79.jpg,4,0.999992128008009,VLCS,0-2-3,1,2250
37,VLCS/LabelMe/person/77f4ccf97b4c45fc9437570cdc36f85a.jpg,4,0.9999921250195533,VLCS,0-2-3,1,2250
38,VLCS/LabelMe/car/22171bf179ec4399991e1a2733063458.jpg,1,0.9999919585886158,VLCS,0-2-3,1,2250
39,VLCS/LabelMe/person/de773964a68c4d03ad45158a58205e4a.jpg,4,0.9999918574269586,VLCS,0-2-3,1,2250
40,VLCS/LabelMe/car/3306171bb17844808524bf55be700a70.jpg,1,0.9999917477319572,VLCS,0-2-3,1,2250
41,VLCS/LabelMe/car/02f6033fa467418ba810dc8b4e3d9628.jpg,1,0.9999916788836822,VLCS,0-2-3,1,2250
