rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,MIMIC-CXR-JPG/files/p11/p11390660/s55984937/deb5eb13-bb57fc5b-a4196429-837ba4c5-1cedd757.jpg,0,0.9988741089526642,CXR_No_Finding,1-2-3-4,0,750
2,MIMIC-CXR-JPG/files/p16/p16802865/s55403494/d3b10810-86885cbc-616a8f90-2b072170-261aeb94.jpg,0,0.9988071263627791,CXR_No_Finding,1-2-3-4,0,750
3,MIMIC-CXR-JPG/files/p11/p11209060/s54362500/3ac16be5-4af23c84-c7c5fb5c-63009824-8a3de582.jpg,0,0.9986615668687784,CXR_No_Finding,1-2-3-4,0,750
4,MIMIC-CXR-JPG/files/p10/p10186442/s55286642/fa5a4bc3-d324e038-24686464-b2ae7d1f-96b22bae.jpg,0,0.9984607840756324,CXR_No_Finding,1-2-3-4,0,750
5,MIMIC-CXR-JPG/files/p13/p13837390/s55843212/b784d333-6e5542f6-f4c910eb-39894a15-9031e3d6.jpg,0,0.9983056952214683,CXR_No_Finding,1-2-3-4,0,750
6,MIMIC-CXR-JPG/files/p11/p11677801/s52006999/77f91df9-d9388609-2971e66a-3d779548-0f360e3a.jpg,1,0.9982901843976396,CXR_No_Finding,1-2-3-4,0,750
7,MIMIC-CXR-JPG/files/p18/p18176124/s56025106/ee992ec0-7302f563-7011cc6a-76dec45d-cb2c2096.jpg,0,0.9982570138267455,CXR_No_Finding,1-2-3-4,0,750
8,MIMIC-CXR-JPG/files/p18/p18705722/s56354992/ba9e4c17-31fe45b4-682587c8-618aba1a-8e49a62a.jpg,0,0.9981120668103942,CXR_No_Finding,1-2-3-4,0,750
9,MIMIC-CXR-JPG/files/p15/p15876666/s50855808/e8186dae-7da65c39-939a7d9e-fb5f0bca-e7c9ac7b.jpg,0,0.997879094589702,CXR_No_Finding,1-2-3-4,0,750
10,MIMIC-CXR-JPG/files/p19/p19076968/s59246371/2fa85deb-7e790b03-2cbd9f3e-02c54cd1-374f697b.jpg,0,0.9978517530571555,CXR_No_Finding,1-2-3-4,0,750
11,MIMIC-CXR-JPG/files/p11/p11715476/s56109095/df6d7bd2-eb87e587-10f9548e-1d1bcb4a-e318ed05.jpg,1,0.9976854993314301,CXR_No_Finding,1-2-3-4,0,750
12,MIMIC-CXR-JPG/files/p13/p13390059/s57856246/9c879fc2-21563d91-141011dd-1601695d-7df873e2.jpg,1,0.9976697767445813,CXR_No_Finding,1-2-3-4,0,750
13,MIMIC-CXR-JPG/files/p10/p10884125/s55437781/c060e942-450793bb-123e610d-4cb5c296-d3681339.jpg,0,0.9975855575217817,CXR_No_Finding,1-2-3-4,0,750
14,MIMIC-CXR-JPG/files/p17/p17250193/s55891475/9aa02f39-d1a40f8f-bd43db93-bb555a8f-d6626150.jpg,0,0.997581428533784,CXR_No_Finding,1-2-3-4,0,750
15,MIMIC-CXR-JPG/files/p16/p16956951/s56529497/3e6d1a08-e8375f60-48391c01-3883dbfe-6d736d0d.jpg,0,0.9974800121036226,CXR_No_Finding,1-2-3-4,0,750
16,MIMIC-CXR-JPG/files/p16/p16660031/s54450069/b0b9b4c3-5d070693-24493749-45437e56-1e07790c.jpg,0,0.9973214458809257,CXR_No_Finding,1-2-3-4,0,750
17,MIMIC-CXR-JPG/files/p13/p13523655/s52963364/c54fd10a-989bfcd0-30e81283-2da99ae0-c3ab36a2.jpg,0,0.9972898621303703,CXR_No_Finding,1-2-3-4,0,750
18,MIMIC-CXR-JPG/files/p17/p17176505/s57959936/9f1b21c9-5766a1be-cb1c4ca1-a2080006-28312dea.jpg,0,0.9972836120449072,CXR_No_Finding,1-2-3-4,0,750
19,MIMIC-CXR-JPG/files/p19/p19960115/s52134365/a5afac91-2fc94361-8bae4cfb-018fb5da-5c873c89.jpg,0,0.9972289764519748,CXR_No_Finding,1-2-3-4,0,750
20,MIMIC-CXR-JPG/files/p12/p12491671/s54862632/96709247-1918878c-04540370-6268a34f-125ecfae.jpg,1,0.9972176147753812,CXR_No_Finding,1-2-3-4,0,750
21,MIMIC-CXR-JPG/files/p15/p15099669/s55157710/a2778b06-82dacedf-5274cff0-85a7e236-05e82d64.jpg,0,0.9971768221275977,CXR_No_Finding,1-2-3-4,0,750
22,MIMIC-CXR-JPG/files/p18/p18227572/s53417181/c6874855-851f1b80-e91cc942-8d325ce2-99303ca1.jpg,1,0.9971378986933411,CXR_No_Finding,1-2-3-4,0,750
23,MIMIC-CXR-JPG/files/p16/p16203726/s56086638/cfb59b32-fd35fea2-c41905a8-e5f16491-6e904753.jpg,0,0.9971200886548275,CXR_No_Finding,1-2-3-4,0,750
24,MIMIC-CXR-JPG/files/p16/p16622773/s58472358/af1f9765-9a2dfad8-35c8a057-92441788-2a578380.jpg,0,0.9970854281636371,CXR_No_Finding,1-2-3-4,0,750
25,MIMIC-CXR-JPG/files/p14/p14657989/s52707597/19a2a757-4f583858-f4b78453-f0a6d553-47d1487a.jpg,1,0.9970763458953553,CXR_No_Finding,1-2-3-4,0,750
26,MIMIC-CXR-JPG/files/p15/p15101217/s59346005/3c60944d-d1261136-d6868b5c-e71d5ddc-db30b6d4.jpg,0,0.9969393066361384,CXR_No_Finding,1-2-3-4,0,750
27,MIMIC-CXR-JPG/files/p17/p17290849/s56720536/021f4515-5062815c-ac31db58-3ee00a31-5531f981.jpg,1,0.9968923612550522,CXR_No_Finding,1-2-3-4,0,750
28,MIMIC-CXR-JPG/files/p15/p15782813/s55378564/701255cc-5c5dd404-c4ba796b-7915ceab-b5275d12.jpg,0,0.9968106428211945,CXR_No_Finding,1-2-3-4,0,750
29,MIMIC-CXR-JPG/files/p12/p12520640/s50816409/56f433fb-dc2f4333-93ac4b12-968d4ea2-e5cea2e8.jpg,0,0.9967814021937907,CXR_No_Finding,1-2-3-4,0,750
