rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,terra_incognita/location_46/opossum/5a02f934-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999555681322289,TerraIncognita,0-1-2,3,250
2,terra_incognita/location_46/opossum/5a0fd0c8-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999543174145391,TerraIncognita,0-1-2,3,250
3,terra_incognita/location_46/opossum/5a0b01b2-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9999418686071223,TerraIncognita,0-1-2,3,250
4,terra_incognita/location_46/opossum/5a2af404-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.999843131061782,TerraIncognita,0-1-2,3,250
5,terra_incognita/location_46/bobcat/59af9702-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9998281514301988,TerraIncognita,0-1-2,3,250
6,terra_incognita/location_46/bobcat/5a0c9b03-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9997566917617272,TerraIncognita,0-1-2,3,250
7,terra_incognita/location_46/empty/59df5d47-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.999754420112624,TerraIncognita,0-1-2,3,250
8,terra_incognita/location_46/coyote/5a0b02e9-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9996770952951297,TerraIncognita,0-1-2,3,250
9,terra_incognita/location_46/bobcat/5a16404e-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9996097119471996,TerraIncognita,0-1-2,3,250
10,terra_incognita/location_46/bobcat/596a5003-23d2-11e8-a6a3-ec086b02610b.jpg,1,0.9996014489092874,TerraIncognita,0-1-2,3,250
11,terra_incognita/location_46/opossum/59a62c83-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9995432976654038,TerraIncognita,0-1-2,3,250
12,terra_incognita/location_46/opossum/5a2e14cc-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9994843604207738,TerraIncognita,0-1-2,3,250
13,terra_incognita/location_46/rabbit/5a2c864e-23d2-11e8-a6a3-ec086b02610b.jpg,7,0.9994538273879029,TerraIncognita,0-1-2,3,250
14,terra_incognita/location_46/raccoon/5a07ce7a-23d2-11e8-a6a3-ec086b02610b.jpg,8,0.9994300853178575,TerraIncognita,0-1-2,3,250
15,terra_incognita/location_46/opossum/598ad0c0-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9994024624863123,TerraIncognita,0-1-2,3,250
16,terra_incognita/location_46/opossum/59dc26e2-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9993370957018016,TerraIncognita,0-1-2,3,250
17,terra_incognita/location_46/coyote/59e10491-23d2-11e8-a6a3-ec086b02610b.jpg,3,0.9993145664624155,TerraIncognita,0-1-2,3,250
18,terra_incognita/location_46/empty/5987b36f-23d2-11e8-a6a3-ec086b02610b.jpg,5,0.9992957802952207,TerraIncognita,0-1-2,3,250
19,terra_incognita/location_46/opossum/5a1e5108-23d2-11e8-a6a3-ec086b02610b.jpg,6,0.9992733643051466,TerraIncognita,0-1-2,3,250
