rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_35008_y_3680.png,1,0.9999749849839094,WILDSCamelyon,0-1-2,4,250
2,camelyon17_v1.0/patches/patient_080_node_1/patch_patient_080_node_1_x_32800_y_8800.png,0,0.9999739586415008,WILDSCamelyon,0-1-2,4,250
3,camelyon17_v1.0/patches/patient_087_node_0/patch_patient_087_node_0_x_38304_y_15328.png,0,0.9999485725501736,WILDSCamelyon,0-1-2,4,250
4,camelyon17_v1.0/patches/patient_087_node_0/patch_patient_087_node_0_x_4064_y_10368.png,0,0.9999364950106138,WILDSCamelyon,0-1-2,4,250
5,camelyon17_v1.0/patches/patient_081_node_4/patch_patient_081_node_4_x_18592_y_2528.png,0,0.999930300125081,WILDSCamelyon,0-1-2,4,250
6,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_23296_y_10912.png,1,0.9999186529125996,WILDSCamelyon,0-1-2,4,250
7,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_37600_y_7456.png,1,0.999913579751289,WILDSCamelyon,0-1-2,4,250
8,camelyon17_v1.0/patches/patient_099_node_4/patch_patient_099_node_4_x_14464_y_9216.png,0,0.999902664864484,WILDSCamelyon,0-1-2,4,250
9,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_36352_y_3136.png,1,0.9998997686804254,WILDSCamelyon,0-1-2,4,250
10,camelyon17_v1.0/patches/patient_086_node_4/patch_patient_086_node_4_x_15488_y_21440.png,0,0.999897796480046,WILDSCamelyon,0-1-2,4,250
11,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_34656_y_11328.png,1,0.9998954378771462,WILDSCamelyon,0-1-2,4,250
12,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_33280_y_4320.png,1,0.9998943650394336,WILDSCamelyon,0-1-2,4,250
13,camelyon17_v1.0/patches/patient_080_node_1/patch_patient_080_node_1_x_5664_y_8224.png,0,0.9998943109331936,WILDSCamelyon,0-1-2,4,250
14,camelyon17_v1.0/patches/patient_086_node_0/patch_patient_086_node_0_x_28640_y_11520.png,0,0.999893959426062,WILDSCamelyon,0-1-2,4,250
15,camelyon17_v1.0/patches/patient_086_node_0/patch_patient_086_node_0_x_1056_y_13280.png,0,0.9998882134297804,WILDSCamelyon,0-1-2,4,250
16,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_25568_y_3872.png,1,0.9998870210213432,WILDSCamelyon,0-1-2,4,250
17,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_31840_y_10496.png,1,0.9998870027052524,WILDSCamelyon,0-1-2,4,250
