rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_34656_y_11328.png,1,0.9999826010710788,WILDSCamelyon,0-1-2,4,1000
2,camelyon17_v1.0/patches/patient_080_node_1/patch_patient_080_node_1_x_32800_y_8800.png,0,0.9999711421110552,WILDSCamelyon,0-1-2,4,1000
3,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_35008_y_3680.png,1,0.999965787542238,WILDSCamelyon,0-1-2,4,1000
4,camelyon17_v1.0/patches/patient_080_node_1/patch_patient_080_node_1_x_5664_y_8224.png,0,0.9999622562638794,WILDSCamelyon,0-1-2,4,1000
5,camelyon17_v1.0/patches/patient_086_node_4/patch_patient_086_node_4_x_6400_y_21408.png,0,0.9999603595207476,WILDSCamelyon,0-1-2,4,1000
6,camelyon17_v1.0/patches/patient_087_node_0/patch_patient_087_node_0_x_13984_y_15232.png,0,0.9999599295447056,WILDSCamelyon,0-1-2,4,1000
7,camelyon17_v1.0/patches/patient_080_node_1/patch_patient_080_node_1_x_34816_y_9120.png,0,0.9999521795104636,WILDSCamelyon,0-1-2,4,1000
8,camelyon17_v1.0/patches/patient_080_node_1/patch_patient_080_node_1_x_18496_y_17632.png,0,0.9999515165411168,WILDSCamelyon,0-1-2,4,1000
9,camelyon17_v1.0/patches/patient_086_node_0/patch_patient_086_node_0_x_29856_y_8032.png,0,0.9999511560061026,WILDSCamelyon,0-1-2,4,1000
10,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_38432_y_8448.png,1,0.9999489626675406,WILDSCamelyon,0-1-2,4,1000
11,camelyon17_v1.0/patches/patient_087_node_0/patch_patient_087_node_0_x_7008_y_7936.png,0,0.9999474929344624,WILDSCamelyon,0-1-2,4,1000
12,camelyon17_v1.0/patches/patient_099_node_4/patch_patient_099_node_4_x_20608_y_5376.png,1,0.9999378841433688,WILDSCamelyon,0-1-2,4,1000
13,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_27296_y_10016.png,1,0.9999335645356175,WILDSCamelyon,0-1-2,4,1000
14,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_25504_y_4416.png,1,0.9999293258955402,WILDSCamelyon,0-1-2,4,1000
15,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_23296_y_10912.png,1,0.9999279550244754,WILDSCamelyon,0-1-2,4,1000
16,camelyon17_v1.0/patches/patient_096_node_0/patch_patient_096_node_0_x_39232_y_10016.png,1,0.9999242396499946,WILDSCamelyon,0-1-2,4,1000
17,camelyon17_v1.0/patches/patient_092_node_1/patch_patient_092_node_1_x_17760_y_6304.png,0,0.9999235797222354,WILDSCamelyon,0-1-2,4,1000
18,camelyon17_v1.0/patches/patient_092_node_1/patch_patient_092_node_1_x_31648_y_17600.png,1,0.999918981077988,WILDSCamelyon,0-1-2,4,1000
19,camelyon17_v1.0/patches/patient_099_node_4/patch_patient_099_node_4_x_18816_y_3456.png,1,0.9999185267598744,WILDSCamelyon,0-1-2,4,1000
20,camelyon17_v1.0/patches/patient_099_node_4/patch_patient_099_node_4_x_6880_y_4672.png,0,0.9999176749448476,WILDSCamelyon,0-1-2,4,1000
