rank,file_path,label,selection_score,dataset,train_idxs,test_idx,num_ood_samples
1,PACS/sketch/elephant/n02503517_9154-2.png,1,0.9999999999538212,PACS,0-1-2,3,1750
2,PACS/sketch/elephant/n02503517_2802-3.png,1,0.9999999992959092,PACS,0-1-2,3,1750
3,PACS/sketch/horse/n02374451_1189-5.png,4,0.9999999991721187,PACS,0-1-2,3,1750
4,PACS/sketch/elephant/n02503517_9237-2.png,1,0.9999999989661417,PACS,0-1-2,3,1750
5,PACS/sketch/elephant/n02503517_1453-6.png,1,0.9999999961125738,PACS,0-1-2,3,1750
6,PACS/sketch/horse/n02374451_9443-6.png,4,0.9999999957177668,PACS,0-1-2,3,1750
7,PACS/sketch/guitar/7619.png,3,0.9999999925314605,PACS,0-1-2,3,1750
8,PACS/sketch/dog/n02109525_7874-5.png,0,0.9999999913596441,PACS,0-1-2,3,1750
9,PACS/sketch/dog/n02103406_3326-9.png,0,0.9999999893108674,PACS,0-1-2,3,1750
10,PACS/sketch/elephant/n02503517_759-8.png,1,0.9999999864257256,PACS,0-1-2,3,1750
11,PACS/sketch/elephant/n02503517_6613-3.png,1,0.9999999753406178,PACS,0-1-2,3,1750
12,PACS/sketch/dog/n02103406_6274-4.png,0,0.9999999619167167,PACS,0-1-2,3,1750
13,PACS/sketch/horse/n02374451_388-2.png,4,0.9999999470957296,PACS,0-1-2,3,1750
14,PACS/sketch/elephant/n02503517_10193-8.png,1,0.9999999410699975,PACS,0-1-2,3,1750
15,PACS/sketch/horse/8506.png,4,0.9999999406700759,PACS,0-1-2,3,1750
16,PACS/sketch/guitar/n02676566_1324-4.png,3,0.9999999284396386,PACS,0-1-2,3,1750
17,PACS/sketch/giraffe/n02439033_14781-6.png,2,0.9999999238695649,PACS,0-1-2,3,1750
18,PACS/sketch/horse/n02374451_468-7.png,4,0.9999999172522074,PACS,0-1-2,3,1750
19,PACS/sketch/guitar/7662.png,3,0.9999998926906775,PACS,0-1-2,3,1750
20,PACS/sketch/horse/8531.png,4,0.9999998919475978,PACS,0-1-2,3,1750
